evaluation,mae
2.000000000000000000e+00,2.529872765615582608e+00
1.000000000000000000e+01,2.473515385985374238e+00
2.000000000000000000e+01,2.127082609236240263e+00
3.000000000000000000e+01,9.483120250701904119e-01
4.000000000000000000e+01,6.243017697334289906e-01
5.000000000000000000e+01,5.174761819839477361e-01
6.000000000000000000e+01,4.728046798706054821e-01
7.000000000000000000e+01,4.572140407562255704e-01
8.000000000000000000e+01,4.419806575775146462e-01
9.000000000000000000e+01,4.365781116485595859e-01
1.000000000000000000e+02,4.389811229705810613e-01
