evaluation,mae
2.000000000000000000e+00,1.988028600215911768e+00
1.000000000000000000e+01,2.123847306966781812e+00
2.000000000000000000e+01,1.553470647335052579e+00
3.000000000000000000e+01,1.634412634372711226e+00
4.000000000000000000e+01,1.455018560886383039e+00
5.000000000000000000e+01,1.142781267166137704e+00
6.000000000000000000e+01,1.064086351394653240e+00
7.000000000000000000e+01,1.042817134857177752e+00
8.000000000000000000e+01,1.019377827644348145e+00
9.000000000000000000e+01,9.992773723602295100e-01
1.000000000000000000e+02,1.010902295112609872e+00
