evaluation,mae
2.000000000000000000e+00,2.507676680944860070e+00
1.000000000000000000e+01,2.400283631086349345e+00
2.000000000000000000e+01,1.485106320381164524e+00
3.000000000000000000e+01,1.103674066066741899e+00
4.000000000000000000e+01,1.265421701669692922e+00
5.000000000000000000e+01,8.392393815517426026e-01
6.000000000000000000e+01,7.120665025711059304e-01
7.000000000000000000e+01,5.794048261642456010e-01
8.000000000000000000e+01,5.797453010082245228e-01
9.000000000000000000e+01,5.874923408031463845e-01
1.000000000000000000e+02,5.878729414939880549e-01
