controllable,controllable,controllable,controllable,controllable,dynamic,output
1.979745477437973022e-01,1.490342319011688232e-01,4.814216196537017822e-01,2.731844186782836914e-01,3.131321072578430176e-01,5.464875820115921989e-01,-3.018620014190673828e+00
2.056033909320831299e-01,1.580134332180023193e-01,4.881977438926696777e-01,2.773939669132232666e-01,3.092314004898071289e-01,8.205443708651064538e-01,-2.703511714935302734e+00
4.036003947257995605e-01,8.760455250740051270e-01,6.245779991149902344e-01,5.685148239135742188e-01,2.651166617870330811e-01,2.255350475237636321e-01,-1.986844420433044434e+00
1.988207399845123291e-01,1.491106152534484863e-01,4.801176488399505615e-01,2.736931145191192627e-01,3.127985596656799316e-01,5.707462263816446280e-01,-3.133670806884765625e+00
2.007758319377899170e-01,1.495849192142486572e-01,4.776260256767272949e-01,2.748238444328308105e-01,3.120256662368774414e-01,6.287033487064291881e-01,-3.301252603530883789e+00
1.946971118450164795e-01,1.493490338325500488e-01,4.871839582920074463e-01,2.710702419281005859e-01,3.144966661930084229e-01,4.529219645527262639e-01,-2.397011518478393555e+00
2.059125751256942749e-01,1.643985062837600708e-01,5.022632479667663574e-01,2.775562107563018799e-01,3.081561923027038574e-01,8.607413725522823356e-01,-2.415256023406982422e+00
4.046604037284851074e-01,8.825054168701171875e-01,8.504298925399780273e-01,5.740423798561096191e-01,1.345493495464324951e-01,2.333747801246904147e-02,-3.192925453186035156e+00
4.042299687862396240e-01,8.797590136528015137e-01,7.044982910156250000e-01,5.716739892959594727e-01,2.294554412364959717e-01,1.763202626470422585e-01,-2.465301513671875000e+00
4.046335518360137939e-01,8.823007345199584961e-01,8.358990550041198730e-01,5.738642811775207520e-01,1.486220508813858032e-01,6.473672548320938414e-02,-3.172623395919799805e+00
2.046861350536346436e-01,1.537737399339675903e-01,4.799363613128662109e-01,2.769251763820648193e-01,3.101401925086975098e-01,7.683019733761683456e-01,-3.019419670104980469e+00
2.058130055665969849e-01,1.718439608812332153e-01,5.186663866043090820e-01,2.775164246559143066e-01,3.069824278354644775e-01,8.845303378996385302e-01,-2.235283851623535156e+00
4.031020402908325195e-01,8.730327486991882324e-01,5.935923457145690918e-01,5.659729838371276855e-01,2.777311205863952637e-01,2.495877657978073372e-01,-1.750263333320617676e+00
2.178587317466735840e-01,3.425568938255310059e-01,7.762076258659362793e-01,2.835662662982940674e-01,2.409059703350067139e-01,9.610740658217378218e-01,-1.851516485214233398e+00
2.013739794492721558e-01,1.498618572950363159e-01,4.770992994308471680e-01,2.751579582691192627e-01,3.117810189723968506e-01,6.472821909963801801e-01,-3.319770574569702148e+00
4.044345021247863770e-01,8.809767365455627441e-01,7.557660341262817383e-01,5.727176666259765625e-01,2.037250846624374390e-01,1.470738180084437130e-01,-2.721073627471923828e+00
1.912007182836532593e-01,1.519554257392883301e-01,4.949675500392913818e-01,2.683118283748626709e-01,3.164554238319396973e-01,3.335494952577428007e-01,-1.464501261711120605e+00
2.032723277807235718e-01,1.512960344552993774e-01,4.768195748329162598e-01,2.761873602867126465e-01,3.109454810619354248e-01,7.110569540708131520e-01,-3.248522043228149414e+00
2.042194008827209473e-01,1.527095437049865723e-01,4.783110618591308594e-01,2.766845226287841797e-01,3.104402124881744385e-01,7.478519185711957062e-01,-3.117368221282958984e+00
4.017896652221679688e-01,8.647597432136535645e-01,5.520493984222412109e-01,5.590923428535461426e-01,2.927191853523254395e-01,2.889880751593174590e-01,-1.384736895561218262e+00
2.135457545518875122e-01,3.058021962642669678e-01,7.358583807945251465e-01,2.814556360244750977e-01,2.660667300224304199e-01,9.217123282641914717e-01,-1.997988343238830566e+00
1.922912448644638062e-01,1.505370587110519409e-01,4.921227395534515381e-01,2.692919671535491943e-01,3.157038688659667969e-01,3.775586624817734993e-01,-1.802126049995422363e+00
1.931390613317489624e-01,1.499508321285247803e-01,4.902666807174682617e-01,2.699557542800903320e-01,3.152390718460083008e-01,4.058853468108260532e-01,-2.027043819427490234e+00
4.045798480510711670e-01,8.819168806076049805e-01,8.100741505622863770e-01,5.735300779342651367e-01,1.697421967983245850e-01,1.038444168222436986e-01,-3.018748044967651367e+00
1.967461109161376953e-01,1.490373760461807251e-01,4.834669828414916992e-01,2.724217474460601807e-01,3.136250078678131104e-01,5.116327100059975264e-01,-2.814897775650024414e+00
