evaluation,mae
2.000000000000000000e+00,2.521364885643124776e+00
1.000000000000000000e+01,2.346619486361742002e+00
2.000000000000000000e+01,2.323841186761856026e+00
3.000000000000000000e+01,1.974968152046203684e+00
4.000000000000000000e+01,2.272093955874443072e+00
5.000000000000000000e+01,1.966908842325210571e+00
6.000000000000000000e+01,1.678087762594222987e+00
7.000000000000000000e+01,9.232615280151367232e-01
8.000000000000000000e+01,1.235303901433944640e+00
9.000000000000000000e+01,1.159284446239471356e+00
1.000000000000000000e+02,7.848034942150116100e-01
