evaluation,mae
2.000000000000000000e+00,2.499613370448350746e+00
1.000000000000000000e+01,2.477206759005785131e+00
2.000000000000000000e+01,2.182190769910812289e+00
3.000000000000000000e+01,2.351755351424217100e+00
4.000000000000000000e+01,1.758162937164306605e+00
5.000000000000000000e+01,1.076570219993591371e+00
6.000000000000000000e+01,6.867846727371216264e-01
7.000000000000000000e+01,3.540203475952148349e-01
8.000000000000000000e+01,2.258266544342041049e-01
9.000000000000000000e+01,1.465795135498046964e-01
1.000000000000000000e+02,1.336720323562622104e-01
