evaluation,mae
2.000000000000000000e+00,2.411730193495750463e+00
1.000000000000000000e+01,2.306937841176986748e+00
2.000000000000000000e+01,2.333977032899856585e+00
3.000000000000000000e+01,2.002560732364654594e+00
4.000000000000000000e+01,1.655687186717986981e+00
5.000000000000000000e+01,1.608640041351318439e+00
6.000000000000000000e+01,1.230332350730896085e+00
7.000000000000000000e+01,1.301635957956314149e+00
8.000000000000000000e+01,6.365294146537781028e-01
9.000000000000000000e+01,6.506840133666992321e-01
1.000000000000000000e+02,6.428122353553772372e-01
