evaluation,mape
2.000000000000000000e+00,9.568192804301953736e-01
1.000000000000000000e+01,9.072174299044517554e-01
2.000000000000000000e+01,6.153556939220162780e-01
3.000000000000000000e+01,1.988746723249575910e-01
4.000000000000000000e+01,1.563394998777063380e-02
5.000000000000000000e+01,1.950758408298150200e-03
6.000000000000000000e+01,1.262935484599891868e-03
7.000000000000000000e+01,1.354896656822287496e-03
8.000000000000000000e+01,1.404843787361655279e-03
9.000000000000000000e+01,1.500178599549250105e-03
1.000000000000000000e+02,1.322918587303076581e-03
