evaluation,mape
2.000000000000000000e+00,6.387849100797347024e-01
1.000000000000000000e+01,7.043898796248581062e-01
2.000000000000000000e+01,2.961894058723095746e-01
3.000000000000000000e+01,8.321445655056556312e-01
4.000000000000000000e+01,7.628608498875331101e-01
5.000000000000000000e+01,7.961740183123182657e-01
6.000000000000000000e+01,4.356075059369856617e-01
7.000000000000000000e+01,2.371279802193627384e-01
8.000000000000000000e+01,1.395591204261763252e-01
9.000000000000000000e+01,1.023182838889225427e-01
1.000000000000000000e+02,9.151150790169020055e-02
