evaluation,mape
2.000000000000000000e+00,9.313854634781598696e-01
1.000000000000000000e+01,6.935202621522204014e-01
2.000000000000000000e+01,7.116257421115431692e-01
3.000000000000000000e+01,2.068282133527367950e-01
4.000000000000000000e+01,1.532421954025308675e-01
5.000000000000000000e+01,1.235303306755927560e-01
6.000000000000000000e+01,1.027455984699671143e-01
7.000000000000000000e+01,8.020626335564431941e-02
8.000000000000000000e+01,7.436083757037648123e-02
9.000000000000000000e+01,7.051816920786667386e-02
1.000000000000000000e+02,5.332567746483075216e-02
