evaluation,mape
2.000000000000000000e+00,9.544466725011748753e-01
1.000000000000000000e+01,8.964001428981852593e-01
2.000000000000000000e+01,8.220804232231815334e-01
3.000000000000000000e+01,3.080473218937765933e-01
4.000000000000000000e+01,4.235083875563819267e-01
5.000000000000000000e+01,4.187795100940022719e-01
6.000000000000000000e+01,4.022485770155516116e-01
7.000000000000000000e+01,3.909285849896521614e-01
8.000000000000000000e+01,7.903086231633583980e-02
9.000000000000000000e+01,3.676405851309402090e-02
1.000000000000000000e+02,1.495955082593395866e-02
