evaluation,mape
2.000000000000000000e+00,9.393048078651922150e-01
1.000000000000000000e+01,9.409913895396800898e-01
2.000000000000000000e+01,7.409217862526006337e-01
3.000000000000000000e+01,8.534768235240736134e-01
4.000000000000000000e+01,8.113935230223420225e-01
5.000000000000000000e+01,8.483275717514122682e-01
6.000000000000000000e+01,8.557748205236446193e-01
7.000000000000000000e+01,8.327811405197419470e-01
8.000000000000000000e+01,4.394883994794055448e-01
9.000000000000000000e+01,4.321178829866086923e-01
1.000000000000000000e+02,3.602537433467978278e-01
