evaluation,mape
2.000000000000000000e+00,9.822087651240836159e-01
1.000000000000000000e+01,6.439000524170953588e-01
2.000000000000000000e+01,2.720347590606564947e-01
3.000000000000000000e+01,3.274466765970369675e-01
4.000000000000000000e+01,4.188106804866131294e-01
5.000000000000000000e+01,5.104124578796792600e-01
6.000000000000000000e+01,4.976198742654071583e-01
7.000000000000000000e+01,4.949458327123503198e-01
8.000000000000000000e+01,4.863143208886867019e-01
9.000000000000000000e+01,4.635079459249691336e-01
1.000000000000000000e+02,4.676665512235793076e-01
