evaluation,mape
2.000000000000000000e+00,7.007815920219617745e-01
1.000000000000000000e+01,6.698570599092383837e-01
2.000000000000000000e+01,5.816870082272362907e-01
3.000000000000000000e+01,2.809488479479679279e-01
4.000000000000000000e+01,4.250846986979952002e-01
5.000000000000000000e+01,1.401542861939273354e-01
6.000000000000000000e+01,1.379544010941089194e-01
7.000000000000000000e+01,1.509346137917002284e-01
8.000000000000000000e+01,1.577137334721822048e-01
9.000000000000000000e+01,1.579010650349429445e-01
1.000000000000000000e+02,1.511644194537360431e-01
