controllable,controllable,controllable,controllable,controllable,environmental,output
5.593921436059010599e-01,7.793986277759359371e-01,7.607513476061934510e-01,7.418045089855520580e-01,8.238963858468325574e-01,5.302448755518724965e-01,5.180790168191292538e-02
7.693315148353576660e-01,8.919348716735839844e-01,6.379292011260986328e-01,7.542552351951599121e-01,7.026593089103698730e-01,5.457239151000976562e-01,8.024100214242935181e-03
1.271018534898757935e-01,1.387033313512802124e-01,6.093695759773254395e-01,8.145081251859664917e-02,9.347833991050720215e-01,5.421893596649169922e-01,9.039276242256164551e-01
0.000000000000000000e+00,1.895358869852259431e-14,9.977121353149414062e-01,2.992124259471893311e-01,1.000000000000000000e+00,5.707524418830871582e-01,2.050485461950302124e-02
1.436080783605575562e-01,9.383279681205749512e-01,2.416443973779678345e-01,0.000000000000000000e+00,2.314367145299911499e-01,5.887664556503295898e-01,1.378414779901504517e-01
1.543509215116500854e-01,2.262343111235593456e-17,6.752234697341918945e-01,1.036012321710586548e-01,1.000000000000000000e+00,6.386089920997619629e-01,6.517007946968078613e-01
1.824853867292404175e-01,7.697175741195678711e-01,1.000000000000000000e+00,7.811328768730163574e-02,1.000000000000000000e+00,6.031584143638610840e-01,1.220501773059368134e-02
1.159416288137435913e-01,1.296155899763107300e-01,3.934943675994873047e-01,0.000000000000000000e+00,9.286554455757141113e-01,6.337298750877380371e-01,6.112387180328369141e-01
1.000000000000000000e+00,2.514593601226806641e-01,5.931693315505981445e-01,1.000000000000000000e+00,0.000000000000000000e+00,5.950179696083068848e-01,3.154318034648895264e-02
1.000000000000000000e+00,2.082693278789520264e-01,3.825705369974077678e-17,8.793200552463531494e-02,0.000000000000000000e+00,5.732883810997009277e-01,5.340396612882614136e-02
1.000000000000000000e+00,7.730025217741586657e-15,5.505157709121704102e-01,0.000000000000000000e+00,1.309882751039919552e-14,6.104505658149719238e-01,4.572764411568641663e-02
1.348244398832321167e-01,0.000000000000000000e+00,1.000000000000000000e+00,8.818444609642028809e-01,2.901399135589599609e-01,6.184397339820861816e-01,5.251463130116462708e-02
9.980327486991882324e-01,2.026897966861724854e-01,5.728650093078613281e-01,0.000000000000000000e+00,1.000000000000000000e+00,6.586095094680786133e-01,6.230323342606425285e-04
5.205113810875425760e-16,1.000000000000000000e+00,5.446952581405639648e-01,1.000000000000000000e+00,0.000000000000000000e+00,6.968221664428710938e-01,3.653830848634243011e-03
0.000000000000000000e+00,2.115743309259414673e-01,5.773348808288574219e-01,1.000000000000000000e+00,3.811144807436327251e-16,7.306312918663024902e-01,9.658222645521163940e-02
