evaluation,mape
2.000000000000000000e+00,8.834817638385957794e-01
1.000000000000000000e+01,7.875603382332805324e-01
2.000000000000000000e+01,9.195270248036635508e-01
3.000000000000000000e+01,5.848301198936407541e-01
4.000000000000000000e+01,3.882386805160154553e-01
5.000000000000000000e+01,1.746044944600866622e-01
6.000000000000000000e+01,1.772194042290670402e-01
7.000000000000000000e+01,2.076115159163350876e-01
8.000000000000000000e+01,1.542485864751736713e-01
9.000000000000000000e+01,8.654921421283677530e-02
1.000000000000000000e+02,1.055061451813083494e-02
