evaluation,mape
2.000000000000000000e+00,2.303831317917149901e-01
1.000000000000000000e+01,4.985635323888601977e-01
2.000000000000000000e+01,4.664140743015667834e-01
3.000000000000000000e+01,1.686920140915381394e-01
4.000000000000000000e+01,1.681659719182682644e-01
5.000000000000000000e+01,1.971592615022169370e-01
6.000000000000000000e+01,1.987569846797488105e-01
7.000000000000000000e+01,1.992553751439266607e-01
8.000000000000000000e+01,1.912132792947609239e-01
9.000000000000000000e+01,1.905164232572886807e-01
1.000000000000000000e+02,1.905381163437034897e-01
