evaluation,mape
2.000000000000000000e+00,9.935726248394454174e-01
1.000000000000000000e+01,7.726581116009527683e-01
2.000000000000000000e+01,7.143974422111414313e-01
3.000000000000000000e+01,5.519926990900573260e-01
4.000000000000000000e+01,3.206521414678574766e-01
5.000000000000000000e+01,1.208985090433489645e-01
6.000000000000000000e+01,6.648812203428638989e-02
7.000000000000000000e+01,3.068049406673177548e-02
8.000000000000000000e+01,1.811315391019556464e-02
9.000000000000000000e+01,1.389375104444386458e-02
1.000000000000000000e+02,1.797154706760922165e-03
