evaluation,mape
2.000000000000000000e+00,8.686800888056764869e-01
1.000000000000000000e+01,6.215490151368019411e-01
2.000000000000000000e+01,4.553534627575057114e-01
3.000000000000000000e+01,1.424633662745126150e-01
4.000000000000000000e+01,1.496782767198915343e-01
5.000000000000000000e+01,1.596841239718010952e-02
6.000000000000000000e+01,1.386270445311102960e-02
7.000000000000000000e+01,1.303223080955545100e-02
8.000000000000000000e+01,1.313137665714800457e-02
9.000000000000000000e+01,1.305194296851361173e-02
1.000000000000000000e+02,1.311401233898384922e-02
