evaluation,mape
2.000000000000000000e+00,9.587822436365661671e-01
1.000000000000000000e+01,8.528355799985938290e-01
2.000000000000000000e+01,1.528603252697344761e-01
3.000000000000000000e+01,1.045427368284265052e-01
4.000000000000000000e+01,4.432178473144249287e-02
5.000000000000000000e+01,2.942251140964208603e-02
6.000000000000000000e+01,2.111639866761476705e-02
7.000000000000000000e+01,1.673952180393943959e-02
8.000000000000000000e+01,9.949278707140365996e-03
9.000000000000000000e+01,9.604711505614781097e-03
1.000000000000000000e+02,9.534886835334589056e-03
