evaluation,mape
2.000000000000000000e+00,7.524394953693075427e-01
1.000000000000000000e+01,2.325751575210528166e-01
2.000000000000000000e+01,5.151834873434452816e-02
3.000000000000000000e+01,3.990227319921306297e-03
4.000000000000000000e+01,3.787784240648584162e-03
5.000000000000000000e+01,4.022028662303698404e-03
6.000000000000000000e+01,3.967590090686096659e-03
7.000000000000000000e+01,3.943860046768302326e-03
8.000000000000000000e+01,3.889546577194715003e-03
9.000000000000000000e+01,3.887578035477035412e-03
1.000000000000000000e+02,3.889895891811315318e-03
