evaluation,mape
2.000000000000000000e+00,9.083899902370425883e-01
1.000000000000000000e+01,1.251044938209994462e-01
2.000000000000000000e+01,1.079659510011724000e-01
3.000000000000000000e+01,8.883532221735390005e-03
4.000000000000000000e+01,5.729891172695936521e-04
5.000000000000000000e+01,6.841888169213071469e-04
6.000000000000000000e+01,9.014454492263869511e-04
7.000000000000000000e+01,8.141197921753817995e-04
8.000000000000000000e+01,6.838173930432093909e-04
9.000000000000000000e+01,6.812417256573266187e-04
1.000000000000000000e+02,7.412482118331715705e-04
