evaluation,mae
2.000000000000000000e+00,3.065884424597024704e+00
1.000000000000000000e+01,2.919538643956184565e+00
2.000000000000000000e+01,2.654765864610672210e+00
3.000000000000000000e+01,2.450273563861847137e+00
4.000000000000000000e+01,1.008227806091308576e+00
5.000000000000000000e+01,1.848460102081298795e-01
6.000000000000000000e+01,5.009841918945312327e-03
7.000000000000000000e+01,3.382520675659179618e-03
8.000000000000000000e+01,3.239307403564452986e-03
9.000000000000000000e+01,3.368043899536132899e-03
1.000000000000000000e+02,4.017124176025390833e-03
