evaluation,mae
2.000000000000000000e+00,2.983859495073557078e+00
1.000000000000000000e+01,1.615768346786498944e+00
2.000000000000000000e+01,1.185000424385070694e+00
3.000000000000000000e+01,7.274864578247070002e-01
4.000000000000000000e+01,3.961046218872070479e-02
5.000000000000000000e+01,2.884315490722656403e-02
6.000000000000000000e+01,1.199031829833984396e-02
7.000000000000000000e+01,1.279898643493652260e-02
8.000000000000000000e+01,7.573366165161132812e-03
9.000000000000000000e+01,7.446861267089844097e-03
1.000000000000000000e+02,5.594463348388672118e-03
