evaluation,mae
2.000000000000000000e+00,2.337998914010822826e+00
1.000000000000000000e+01,2.322732736691832667e+00
2.000000000000000000e+01,2.329232066944241453e+00
3.000000000000000000e+01,2.330324634537100703e+00
4.000000000000000000e+01,2.324606396704912203e+00
5.000000000000000000e+01,2.325453653335571413e+00
6.000000000000000000e+01,2.327495489642024129e+00
7.000000000000000000e+01,2.328046249225735664e+00
8.000000000000000000e+01,2.327945188358425899e+00
9.000000000000000000e+01,2.329234409481287127e+00
1.000000000000000000e+02,2.328261627107858445e+00
