evaluation,mae
2.000000000000000000e+00,2.547028778791427417e+00
1.000000000000000000e+01,2.120858759880066113e+00
2.000000000000000000e+01,2.260982975959777708e+00
3.000000000000000000e+01,1.215055758953094589e+00
4.000000000000000000e+01,2.810790443420410067e-01
5.000000000000000000e+01,5.616563796997070535e-02
6.000000000000000000e+01,3.123340606689452986e-02
7.000000000000000000e+01,2.779584884643554812e-02
8.000000000000000000e+01,2.724920272827148493e-02
9.000000000000000000e+01,2.963199615478515764e-02
1.000000000000000000e+02,3.029301643371581920e-02
