evaluation,mae
2.000000000000000000e+00,1.632512969970703054e+00
1.000000000000000000e+01,7.751037597656249556e-01
2.000000000000000000e+01,6.335794353485106889e-01
3.000000000000000000e+01,3.052272987365722834e-01
4.000000000000000000e+01,1.503671813011169534e-01
5.000000000000000000e+01,1.274802112579345725e-01
6.000000000000000000e+01,1.203873968124389709e-01
7.000000000000000000e+01,1.036394715309143094e-01
8.000000000000000000e+01,9.224216222763061135e-02
9.000000000000000000e+01,9.010788917541504017e-02
1.000000000000000000e+02,8.848922729492186834e-02
