evaluation,mae
2.000000000000000000e+00,2.278167402744293302e+00
1.000000000000000000e+01,2.859507560729980247e-01
2.000000000000000000e+01,1.772701168060302757e-01
3.000000000000000000e+01,8.659238815307617951e-03
4.000000000000000000e+01,9.413528442382811806e-03
5.000000000000000000e+01,1.065924644470214906e-02
6.000000000000000000e+01,1.047222137451171882e-02
7.000000000000000000e+01,1.052069664001464844e-02
8.000000000000000000e+01,1.052435874938964858e-02
9.000000000000000000e+01,1.052497863769531229e-02
1.000000000000000000e+02,1.053444862365722663e-02
