evaluation,mae
2.000000000000000000e+00,2.887746376097202194e+00
1.000000000000000000e+01,2.891417873948812556e+00
2.000000000000000000e+01,2.463264656066894709e+00
3.000000000000000000e+01,1.619616575241088929e+00
4.000000000000000000e+01,3.460424137115478693e-01
5.000000000000000000e+01,2.943146896362304754e-01
6.000000000000000000e+01,1.748590278625488381e-01
7.000000000000000000e+01,1.772188472747802668e-01
8.000000000000000000e+01,1.878683185577392500e-01
9.000000000000000000e+01,1.887922382354736417e-01
1.000000000000000000e+02,2.252117252349853382e-01
