evaluation,mae
2.000000000000000000e+00,1.798940879106521562e+00
1.000000000000000000e+01,5.248801898956299006e-01
2.000000000000000000e+01,9.480561053752899481e-01
3.000000000000000000e+01,9.334644538164138527e-01
4.000000000000000000e+01,8.786298787593841420e-01
5.000000000000000000e+01,7.079139292240143044e-01
6.000000000000000000e+01,6.735970079898834229e-01
7.000000000000000000e+01,4.389222478866577348e-01
8.000000000000000000e+01,4.374969136714935147e-01
9.000000000000000000e+01,4.374272549152374290e-01
1.000000000000000000e+02,4.374081194400787354e-01
