controllable,controllable,controllable,controllable,controllable,dynamic,output
8.227138939654017324e-01,9.895642011177315789e-01,3.655526558136823478e-01,9.168883151807815102e-01,3.029602827619948258e-01,6.897851648023264337e-01,2.013582221086681820e-03
5.357741117477416992e-01,4.884935915470123291e-01,5.974362492561340332e-01,5.317931771278381348e-01,6.647859215736389160e-01,7.140732407569885254e-01,1.397184729576110840e-01
5.076064467430114746e-01,4.397066235542297363e-01,6.202100515365600586e-01,4.939170479774475098e-01,7.000175714492797852e-01,6.731536388397216797e-01,1.551525443792343140e-01
3.895321786403656006e-01,1.725552231073379517e-01,5.662342309951782227e-01,4.508492946624755859e-01,8.413029909133911133e-01,7.040731310844421387e-01,2.503475844860076904e-01
1.000000000000000000e+00,0.000000000000000000e+00,2.705473071162141603e-18,0.000000000000000000e+00,0.000000000000000000e+00,7.419334650039672852e-01,3.339519351720809937e-02
0.000000000000000000e+00,0.000000000000000000e+00,4.377918839454650879e-01,0.000000000000000000e+00,1.000000000000000000e+00,6.969377994537353516e-01,5.253852009773254395e-01
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,7.219998240470886230e-01,2.472175401635468006e-04
1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,6.851907968521118164e-01,4.752525455842260271e-06
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,6.645262837409973145e-01,2.638858184218406677e-02
0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,6.996943354606628418e-01,1.755137782311066985e-04
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,8.520666360855102539e-01,7.089285850524902344e-01,1.494690241088392213e-05
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.673507243394851685e-01,0.000000000000000000e+00,7.390147447586059570e-01,2.513880133628845215e-01
1.603173762559890747e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,7.430114150047302246e-01,3.556006820872426033e-03
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,7.666219472885131836e-01,2.045475691556930542e-02
0.000000000000000000e+00,1.187485978007316589e-01,0.000000000000000000e+00,8.888158798217773438e-01,0.000000000000000000e+00,7.754899859428405762e-01,1.050922553986310959e-02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,8.168794512748718262e-01,1.281366311013698578e-02
0.000000000000000000e+00,6.750380992889404297e-02,2.464903891086578369e-02,2.068642526865005493e-01,1.000000000000000000e+00,8.478714823722839355e-01,3.616651054471731186e-03
1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.437505364418029785e-01,2.261292655020952225e-03
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,8.257955312728881836e-01,5.908090088269091211e-07
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,8.526070117950439453e-01,1.627550809644162655e-04
1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.937046527862548828e-01,1.147745475172996521e-01
1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,7.121973037719726562e-01,0.000000000000000000e+00,9.324848651885986328e-01,1.155288740992546082e-01
0.000000000000000000e+00,1.867381930351257324e-01,1.000000000000000000e+00,1.536865383386611938e-01,1.000000000000000000e+00,8.848779797554016113e-01,1.387975737452507019e-02
1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,4.408716857433319092e-01,0.000000000000000000e+00,8.627914190292358398e-01,1.202339753508567810e-01
1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,8.431650996208190918e-01,1.713430683594197035e-04
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,8.296049237251281738e-01,8.029194176197052002e-02
0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,8.008857369422912598e-01,1.105381452362053096e-04
0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.981869310351172280e-17,8.122186064720153809e-01,2.123559080064296722e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,8.519087433815002441e-01,7.372227264568209648e-05
1.000000000000000000e+00,7.895725965499877930e-01,1.000000000000000000e+00,6.219200491905212402e-01,0.000000000000000000e+00,8.986575603485107422e-01,1.411211043596267700e-01
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.488622685363500428e-17,9.045776724815368652e-01,1.954461634159088135e-02
1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.179535367377048964e-17,8.938182592391967773e-01,9.854996204376220703e-02
1.000000000000000000e+00,1.000000000000000000e+00,1.195466898424502229e-17,1.000000000000000000e+00,1.000000000000000000e+00,9.246951341629028320e-01,5.372361044919671258e-08
