evaluation,mae
2.000000000000000000e+00,2.182813708782195938e+00
1.000000000000000000e+01,2.178296503126621264e+00
2.000000000000000000e+01,1.807359715700149527e+00
3.000000000000000000e+01,9.647647142410278320e-01
4.000000000000000000e+01,8.871703958511352184e-01
5.000000000000000000e+01,4.747985792160034357e-01
6.000000000000000000e+01,2.671735668182372847e-01
7.000000000000000000e+01,1.283540153503417991e-01
8.000000000000000000e+01,6.378492832183838002e-02
9.000000000000000000e+01,2.383842468261718889e-02
1.000000000000000000e+02,2.026475429534911957e-02
