evaluation,mae
2.000000000000000000e+00,2.703485862314701116e+00
1.000000000000000000e+01,2.288064870834350728e+00
2.000000000000000000e+01,3.680430412292480247e-01
3.000000000000000000e+01,3.883096122741699352e-01
4.000000000000000000e+01,5.062237739562988614e-02
5.000000000000000000e+01,2.882164001464843778e-02
6.000000000000000000e+01,2.965076923370361245e-02
7.000000000000000000e+01,2.907440185546875111e-02
8.000000000000000000e+01,2.672716617584228530e-02
9.000000000000000000e+01,2.671328067779540905e-02
1.000000000000000000e+02,2.438159942626953042e-02
