evaluation,mae
2.000000000000000000e+00,2.701220961511134888e+00
1.000000000000000000e+01,2.283456192016601438e+00
2.000000000000000000e+01,4.527524900436401545e-01
3.000000000000000000e+01,3.632245874404907426e-01
4.000000000000000000e+01,5.290761470794677623e-02
5.000000000000000000e+01,2.359334945678710771e-02
6.000000000000000000e+01,2.314168453216552609e-02
7.000000000000000000e+01,2.550580024719238323e-02
8.000000000000000000e+01,3.706907749176025640e-02
9.000000000000000000e+01,3.912316322326660212e-02
1.000000000000000000e+02,4.209203720092773160e-02
