evaluation,mae
2.000000000000000000e+00,2.763260268718004120e+00
1.000000000000000000e+01,2.029399745464325111e+00
2.000000000000000000e+01,1.324430708885192765e+00
3.000000000000000000e+01,2.250649929046630859e-01
4.000000000000000000e+01,2.551249313354492232e-01
5.000000000000000000e+01,1.106981277465820396e-02
6.000000000000000000e+01,1.547575473785400314e-02
7.000000000000000000e+01,1.557139396667480552e-02
8.000000000000000000e+01,1.566821098327636844e-02
9.000000000000000000e+01,1.574511051177978488e-02
1.000000000000000000e+02,1.577508926391601660e-02
