evaluation,mae
2.000000000000000000e+00,2.560654927939176595e+00
1.000000000000000000e+01,2.360395753979682709e+00
2.000000000000000000e+01,2.037312605381011998e+00
3.000000000000000000e+01,1.229428939819335875e+00
4.000000000000000000e+01,1.493002631664276159e+00
5.000000000000000000e+01,1.343062324523925710e+00
6.000000000000000000e+01,6.572805738449096769e-01
7.000000000000000000e+01,5.231997060775757102e-01
8.000000000000000000e+01,4.522576761245727384e-01
9.000000000000000000e+01,6.592638969421386885e-02
1.000000000000000000e+02,7.504296302795409983e-03
