evaluation,mae
2.000000000000000000e+00,1.573527388572692809e+00
1.000000000000000000e+01,1.332185249328613263e+00
2.000000000000000000e+01,8.813871788978576705e-01
3.000000000000000000e+01,5.348838162422180353e-01
4.000000000000000000e+01,5.190721225738524902e-01
5.000000000000000000e+01,4.864070892333984264e-01
6.000000000000000000e+01,2.970220470428466819e-01
7.000000000000000000e+01,2.806604504585266113e-01
8.000000000000000000e+01,1.218490314483642589e-01
9.000000000000000000e+01,1.205626463890075717e-01
1.000000000000000000e+02,1.201828980445861783e-01
