evaluation,mae
2.000000000000000000e+00,2.258233187943696763e+00
1.000000000000000000e+01,1.539893298149108913e+00
2.000000000000000000e+01,1.419877688884735090e+00
3.000000000000000000e+01,5.050615620613098100e-01
4.000000000000000000e+01,1.502353358268737893e-01
5.000000000000000000e+01,1.463942217826843251e-01
6.000000000000000000e+01,1.541287565231323209e-01
7.000000000000000000e+01,1.683282852172851562e-01
8.000000000000000000e+01,1.653150963783264205e-01
9.000000000000000000e+01,1.650146579742431674e-01
1.000000000000000000e+02,1.661992120742797896e-01
