controllable,controllable,controllable,controllable,controllable,dynamic,output
4.044323265552520752e-01,8.809676170349121094e-01,7.552415132522583008e-01,5.727076530456542969e-01,2.040051072835922241e-01,1.473979831393373296e-01,-2.718436479568481445e+00
4.045026004314422607e-01,8.814052939414978027e-01,7.789008021354675293e-01,5.730873942375183105e-01,1.904906034469604492e-01,1.316341468365833378e-01,-2.840372800827026367e+00
4.046432375907897949e-01,8.823676705360412598e-01,8.407116532325744629e-01,5.739209651947021484e-01,1.441725939512252808e-01,5.367978724705908117e-02,-3.192900419235229492e+00
4.043717682361602783e-01,8.805974125862121582e-01,7.376533746719360352e-01,5.723924636840820312e-01,2.132436186075210571e-01,1.578032019954063170e-01,-2.631203174591064453e+00
4.038857519626617432e-01,8.777493834495544434e-01,6.521449089050292969e-01,5.699611306190490723e-01,2.532364428043365479e-01,2.069831764318589007e-01,-2.170556783676147461e+00
4.046652615070343018e-01,8.825342059135437012e-01,8.528372645378112793e-01,5.740694999694824219e-01,1.320462524890899658e-01,1.332295263498287953e-02,-3.175004005432128906e+00
4.046387076377868652e-01,8.822931051254272461e-01,8.350811004638671875e-01,5.738522410392761230e-01,1.493948101997375488e-01,6.641488032826529941e-02,-3.168616533279418945e+00
4.046193659305572510e-01,8.821859359741210938e-01,8.281276226043701172e-01,5.737670063972473145e-01,1.554769575595855713e-01,7.937383175497160492e-02,-3.129601478576660156e+00
4.046497046947479248e-01,8.824160695075988770e-01,8.440198898315429688e-01,5.739637613296508789e-01,1.409824192523956299e-01,4.476302590181920060e-02,-3.201411008834838867e+00
4.044819772243499756e-01,8.812662363052368164e-01,7.711277604103088379e-01,5.729678273200988770e-01,1.951017379760742188e-01,1.371358625175083112e-01,-2.799338340759277344e+00
4.036377966403961182e-01,8.762808442115783691e-01,6.278318762779235840e-01,5.687147378921508789e-01,2.637310326099395752e-01,2.232279827259933125e-01,-2.009727478027343750e+00
4.038107693195343018e-01,8.773171901702880859e-01,6.441211104393005371e-01,5.695949792861938477e-01,2.567360103130340576e-01,2.121573067077794084e-01,-2.119465589523315430e+00
4.045292437076568604e-01,8.816320896148681641e-01,7.918093800544738770e-01,5.732761025428771973e-01,1.823651343584060669e-01,1.214896681302278930e-01,-2.911340951919555664e+00
4.042097926139831543e-01,8.796461820602416992e-01,7.006448507308959961e-01,5.715767741203308105e-01,2.312679290771484375e-01,1.784607168876655714e-01,-2.445396900177001953e+00
4.046582281589508057e-01,8.824834227561950684e-01,8.488826751708984375e-01,5.740231275558471680e-01,1.361306905746459961e-01,2.912123917121653069e-02,-3.199243545532226562e+00
4.046101868152618408e-01,8.821315765380859375e-01,8.242442607879638672e-01,5.737164020538330078e-01,1.587006747722625732e-01,8.549928051670345475e-02,-3.106293439865112305e+00
4.045667648315429688e-01,8.818327188491821289e-01,8.047148585319519043e-01,5.734568834304809570e-01,1.736359298229217529e-01,1.095878786152109235e-01,-2.986155986785888672e+00
4.046674370765686035e-01,8.825532197952270508e-01,8.539814352989196777e-01,5.740843415260314941e-01,1.308171898126602173e-01,7.818826367240995501e-03,-3.161428451538085938e+00
4.039997160434722900e-01,8.784484863281250000e-01,6.669923663139343262e-01,5.705519318580627441e-01,2.466192245483398438e-01,1.978140126382463837e-01,-2.260440111160278320e+00
4.046609997749328613e-01,8.825082182884216309e-01,8.506803512573242188e-01,5.740446448326110840e-01,1.342818289995193481e-01,2.228984014051766174e-02,-3.191463947296142578e+00
4.041473269462585449e-01,8.792790174484252930e-01,6.891094446182250977e-01,5.712638497352600098e-01,2.366337925195693970e-01,1.849420351337037471e-01,-2.384376287460327148e+00
4.046365618705749512e-01,8.823220729827880859e-01,8.373727798461914062e-01,5.738820433616638184e-01,1.472750604152679443e-01,6.154639532613125769e-02,-3.179569005966186523e+00
4.042831957340240479e-01,8.800709843635559082e-01,7.157902121543884277e-01,5.719412565231323242e-01,2.240662276744842529e-01,1.700574529593720241e-01,-2.522747039794921875e+00
4.045974016189575195e-01,8.819766640663146973e-01,8.140123486518859863e-01,5.735819935798645020e-01,1.666860282421112061e-01,9.920724445484752074e-02,-3.043307065963745117e+00
4.045807421207427979e-01,8.819111585617065430e-01,8.097730875015258789e-01,5.735261440277099609e-01,1.699775308370590210e-01,1.042260796590082222e-01,-3.016655921936035156e+00
