evaluation,mae
2.000000000000000000e+00,2.918558357954025073e+00
1.000000000000000000e+01,2.693661752939224385e+00
2.000000000000000000e+01,2.408733606338500977e+00
3.000000000000000000e+01,1.531805224418640199e+00
4.000000000000000000e+01,6.952121067047118963e-01
5.000000000000000000e+01,6.881437301635742743e-02
6.000000000000000000e+01,1.443429946899413979e-02
7.000000000000000000e+01,1.724325180053710993e-02
8.000000000000000000e+01,1.790551185607910240e-02
9.000000000000000000e+01,1.951755523681640569e-02
1.000000000000000000e+02,1.982095718383788951e-02
