evaluation,mae
2.000000000000000000e+00,2.502816230058670044e+00
1.000000000000000000e+01,2.051404933929443342e+00
2.000000000000000000e+01,2.454449928402900660e+00
3.000000000000000000e+01,2.415188611745834546e+00
4.000000000000000000e+01,1.851351480484008771e+00
5.000000000000000000e+01,1.110718297958374068e+00
6.000000000000000000e+01,8.623564958572387251e-01
7.000000000000000000e+01,7.021048116683960005e-01
8.000000000000000000e+01,7.083493089675902965e-01
9.000000000000000000e+01,7.210777187347412465e-01
1.000000000000000000e+02,4.625300788879394553e-01
