dynamic,controllable,controllable,controllable,controllable,controllable,output
6.698556631561216612e-01,1.464293450117111206e-01,3.743904531002044678e-01,2.874938845634460449e-01,3.049969077110290527e-01,6.652129888534545898e-01,-1.715701580047607422e+00
6.170707681165675806e-01,1.465212851762771606e-01,3.821717202663421631e-01,2.870225608348846436e-01,3.052556812763214111e-01,6.648268699645996094e-01,-1.960911512374877930e+00
5.867826538170944906e-01,1.466237604618072510e-01,3.879830241203308105e-01,2.866533994674682617e-01,3.054553568363189697e-01,6.645517945289611816e-01,-2.102862596511840820e+00
5.000969354200589523e-01,8.824464082717895508e-01,8.493649363517761230e-01,5.739898681640625000e-01,1.390873789787292480e-01,3.849422186613082886e-02,-2.744016408920288086e+00
7.534046184861407092e-01,3.912957310676574707e-01,8.185393810272216797e-01,2.912601530551910400e-01,1.726561635732650757e-01,9.561727643013000488e-01,-1.380542993545532227e+00
6.105723147448828270e-01,1.465400159358978271e-01,3.833343088626861572e-01,2.869499027729034424e-01,3.052957057952880859e-01,6.647714376449584961e-01,-1.991356015205383301e+00
5.359901271634652797e-01,8.824172019958496094e-01,8.483870029449462891e-01,5.739615559577941895e-01,1.414207816123962402e-01,3.852954506874084473e-02,-2.389724254608154297e+00
7.331166191256824893e-01,1.464520692825317383e-01,3.685905039310455322e-01,2.878509759902954102e-01,3.047903180122375488e-01,6.655806303024291992e-01,-1.432623744010925293e+00
7.404636067220049522e-01,1.464626342058181763e-01,3.681335449218750000e-01,2.878809273242950439e-01,3.047704994678497314e-01,6.656193733215332031e-01,-1.400896072387695312e+00
7.042315273164376777e-01,1.464238762855529785e-01,3.708050251007080078e-01,2.877107858657836914e-01,3.048731386661529541e-01,6.654216051101684570e-01,-1.559881210327148438e+00
5.444397639760112373e-01,1.468336880207061768e-01,3.977447152137756348e-01,2.859850227832794189e-01,3.058129549026489258e-01,6.640807986259460449e-01,-2.300027132034301758e+00
5.638838765114323470e-01,1.467275172472000122e-01,3.930346965789794922e-01,2.863157689571380615e-01,3.056361079216003418e-01,6.643108725547790527e-01,-2.209853410720825195e+00
5.566104171906425258e-01,1.467648446559906006e-01,3.947534263134002686e-01,2.861971259117126465e-01,3.056996166706085205e-01,6.642278432846069336e-01,-2.243678092956542969e+00
5.770608303859904309e-01,1.466654539108276367e-01,3.900604546070098877e-01,2.865171432495117188e-01,3.055289983749389648e-01,6.644533872604370117e-01,-2.148359298706054688e+00
6.397519608144949244e-01,1.464676111936569214e-01,3.784719705581665039e-01,2.872484922409057617e-01,3.051327466964721680e-01,6.650045514106750488e-01,-1.854954957962036133e+00
7.270254314928710215e-01,1.464428752660751343e-01,3.689993023872375488e-01,2.878233790397644043e-01,3.048058450222015381e-01,6.655479073524475098e-01,-1.459135055541992188e+00
7.116618446789162444e-01,1.464278399944305420e-01,3.701687753200531006e-01,2.877497076988220215e-01,3.048501610755920410e-01,6.654631495475769043e-01,-1.526786923408508301e+00
5.958742726485742880e-01,1.465891152620315552e-01,3.861331939697265625e-01,2.867726087570190430e-01,3.053911030292510986e-01,6.646390557289123535e-01,-2.060259103775024414e+00
5.087209039024371826e-01,8.824411630630493164e-01,8.492357134819030762e-01,5.739849805831909180e-01,1.395891457796096802e-01,3.849811106920242310e-02,-2.664990425109863281e+00
6.331118882129008751e-01,1.464819312095642090e-01,3.794974684715270996e-01,2.871865332126617432e-01,3.051669597625732422e-01,6.649547219276428223e-01,-1.885908961296081543e+00
6.757261503937401770e-01,1.464252024888992310e-01,3.737000823020935059e-01,2.875353991985321045e-01,3.049737215042114258e-01,6.652504205703735352e-01,-1.688812017440795898e+00
5.231173801386347355e-01,8.824299573898315430e-01,8.488944768905639648e-01,5.739738345146179199e-01,1.404833644628524780e-01,3.851247206330299377e-02,-2.523861646652221680e+00
6.940576150427096858e-01,1.464208960533142090e-01,3.717522323131561279e-01,2.876519560813903809e-01,3.049069941043853760e-01,6.653605699539184570e-01,-1.605558991432189941e+00
6.614033137490422654e-01,1.464367806911468506e-01,3.754443526268005371e-01,2.874308526515960693e-01,3.050323128700256348e-01,6.651577353477478027e-01,-1.754586815834045410e+00
6.445560470548338250e-01,1.464604884386062622e-01,3.777582943439483643e-01,2.872919738292694092e-01,3.051091432571411133e-01,6.650400161743164062e-01,-1.832604050636291504e+00
