dynamic,controllable,controllable,controllable,controllable,controllable,output
1.995834625549048891e-01,1.500253677368164062e-01,4.770815968513488770e-01,2.752799987792968750e-01,3.116809129714965820e-01,6.572697162628173828e-01,-3.322313785552978516e+00
1.487846739692791354e-01,1.503255963325500488e-01,4.809464216232299805e-01,2.742749750614166260e-01,3.122434616088867188e-01,6.566984057426452637e-01,-3.287704706192016602e+00
1.524129557083795661e-01,1.503050476312637329e-01,4.807468354701995850e-01,2.743300497531890869e-01,3.122138381004333496e-01,6.567294001579284668e-01,-3.292309284210205078e+00
1.373373114335579015e-01,1.503799855709075928e-01,4.815188944339752197e-01,2.741232514381408691e-01,3.123287856578826904e-01,6.566236019134521484e-01,-3.271034479141235352e+00
7.887737579151508915e-02,1.505706012248992920e-01,4.828238785266876221e-01,2.738181352615356445e-01,3.124846518039703369e-01,6.565356850624084473e-01,-3.136657953262329102e+00
1.732570085278511696e-01,1.501953601837158203e-01,4.793560802936553955e-01,2.746970951557159424e-01,3.120109736919403076e-01,6.569337844848632812e-01,-3.312399625778198242e+00
9.055012137918888853e-04,1.506064236164093018e-01,4.804043769836425781e-01,2.746479809284210205e-01,3.119741082191467285e-01,6.572368144989013672e-01,-2.844783782958984375e+00
6.218600231289183461e-02,1.505991518497467041e-01,4.827057123184204102e-01,2.738787531852722168e-01,3.124429285526275635e-01,6.566086411476135254e-01,-3.084047555923461914e+00
1.841981453616853281e-01,1.501270979642868042e-01,4.784829616546630859e-01,2.749217748641967773e-01,3.118823170661926270e-01,6.570619940757751465e-01,-3.318606615066528320e+00
6.701537281202288310e-02,1.505908817052841187e-01,4.827655255794525146e-01,2.738522887229919434e-01,3.124586045742034912e-01,6.565830111503601074e-01,-3.099876880645751953e+00
1.613095374405220661e-01,1.502621173858642578e-01,4.801938831806182861e-01,2.744753062725067139e-01,3.121330738067626953e-01,6.568095684051513672e-01,-3.302211046218872070e+00
9.738684911554780499e-02,1.505323648452758789e-01,4.827064275741577148e-01,2.738271951675415039e-01,3.124846220016479492e-01,6.565067768096923828e-01,-3.187853574752807617e+00
1.075998208934958039e-01,1.504947245121002197e-01,4.825196266174316406e-01,2.738681435585021973e-01,3.124661743640899658e-01,6.565123796463012695e-01,-3.212742567062377930e+00
1.100999428944861025e-01,1.504859477281570435e-01,4.824648201465606689e-01,2.738830447196960449e-01,3.124603927135467529e-01,6.565169095993041992e-01,-3.218462228775024414e+00
2.085574590256367156e-01,1.499618291854858398e-01,4.761689007282257080e-01,2.755082845687866211e-01,3.115526735782623291e-01,6.574043631553649902e-01,-3.321793317794799805e+00
2.813632612030409277e-02,1.506224870681762695e-01,4.817901849746704102e-01,2.742034494876861572e-01,3.122416734695434570e-01,6.568905115127563477e-01,-2.959330081939697266e+00
3.757117657319820891e-02,1.506282091140747070e-01,4.821317493915557861e-01,2.740876078605651855e-01,3.123123943805694580e-01,6.567947268486022949e-01,-2.996086835861206055e+00
4.397712729101372481e-02,1.506167650222778320e-01,4.823285043239593506e-01,2.740206122398376465e-01,3.123555183410644531e-01,6.567373275756835938e-01,-3.020111083984375000e+00
1.307482397250415151e-01,1.504086256027221680e-01,4.818013906478881836e-01,2.740494906902313232e-01,3.123688995838165283e-01,6.565873026847839355e-01,-3.259971857070922852e+00
5.281738633335784916e-02,1.506100296974182129e-01,4.825435578823089600e-01,2.739416956901550293e-01,3.124029338359832764e-01,6.566684246063232422e-01,-3.051974534988403320e+00
2.276802005860857625e-02,1.506216526031494141e-01,4.815633893013000488e-01,2.742783129215240479e-01,3.121963143348693848e-01,6.569508910179138184e-01,-2.937713146209716797e+00
8.975663153280608042e-02,1.505458801984786987e-01,4.827844202518463135e-01,2.738141119480133057e-01,3.124910891056060791e-01,6.565116643905639648e-01,-3.167685031890869141e+00
1.070125073349169342e-02,1.506128311157226562e-01,4.809726178646087646e-01,2.744681835174560547e-01,3.120811879634857178e-01,6.571007966995239258e-01,-2.887357711791992188e+00
1.764075843497654172e-01,1.501725167036056519e-01,4.791152775287628174e-01,2.747576534748077393e-01,3.119747042655944824e-01,6.569671630859375000e-01,-3.314492702484130859e+00
1.189978289360114905e-01,1.504550874233245850e-01,4.822190999984741211e-01,2.739419937133789062e-01,3.124274015426635742e-01,6.565389633178710938e-01,-3.237611055374145508e+00
