evaluation,mae
2.000000000000000000e+00,1.150527191162109331e+00
1.000000000000000000e+01,1.021572253704071009e+00
2.000000000000000000e+01,9.643859601020813299e-01
3.000000000000000000e+01,6.323881077766418946e-01
4.000000000000000000e+01,1.171577692031860324e-01
5.000000000000000000e+01,6.846345424652099110e-02
6.000000000000000000e+01,5.733407497406006054e-02
7.000000000000000000e+01,6.910391807556152954e-02
8.000000000000000000e+01,4.828249931335449469e-02
9.000000000000000000e+01,5.221812725067138949e-02
1.000000000000000000e+02,5.410393238067626870e-02
