dynamic,controllable,controllable,controllable,controllable,controllable,output
9.083877487945357654e-01,5.561729852745048719e-01,5.781907918738826702e-01,7.148298778205699477e-01,1.741702530328504972e-01,9.433483858842017789e-02,1.778882904308148188e-02
9.317950010299682617e-01,6.670225858688354492e-01,8.085842132568359375e-01,7.806082367897033691e-01,1.410022974014282227e-01,2.540844082832336426e-01,9.667038917541503906e-03
9.718793034553527832e-01,2.662470936775207520e-01,2.517886459827423096e-01,1.203420292586088181e-02,8.709188699722290039e-01,7.896434068679809570e-01,1.108108437620103359e-03
1.000000000000000000e+00,9.954237341880798340e-01,7.889561057090759277e-01,8.437044024467468262e-01,8.937367796897888184e-02,8.172006905078887939e-02,3.335228888317942619e-03
9.585375189781188965e-01,2.922188863158226013e-02,1.685060709714889526e-01,9.279413223266601562e-01,6.874331235885620117e-01,9.801105260848999023e-01,3.621865471359342337e-04
9.331347346305847168e-01,9.746869802474975586e-01,9.988294839859008789e-01,4.651850461959838867e-01,9.270675778388977051e-01,2.592245675623416901e-02,2.148728072643280029e-02
9.423471093177795410e-01,9.069969058036804199e-01,9.169787168502807617e-01,2.779630124568939209e-01,9.668391346931457520e-01,7.901283353567123413e-02,8.823382668197154999e-03
8.987724781036376953e-01,1.171893477439880371e-01,9.928334355354309082e-01,1.151468837633728981e-03,7.195230722427368164e-01,7.005860656499862671e-02,5.787367117591202259e-04
9.349788427352905273e-01,9.881262183189392090e-01,1.434264630079269409e-01,4.167725145816802979e-02,9.993167519569396973e-01,9.063019752502441406e-01,9.880372090265154839e-06
9.403223991394042969e-01,9.848758578300476074e-01,4.422359541058540344e-02,9.835317730903625488e-01,8.321702480316162109e-01,9.446631073951721191e-01,1.910556875373004004e-06
9.411462545394897461e-01,1.834090612828731537e-02,5.522992610931396484e-01,9.840044379234313965e-01,2.352939844131469727e-01,4.705176688730716705e-03,1.449532719561830163e-04
9.080799221992492676e-01,9.171083569526672363e-01,9.356900453567504883e-01,5.248528346419334412e-02,7.362892478704452515e-02,1.441692858934402466e-01,3.816003911197185516e-03
9.356502294540405273e-01,9.948798418045043945e-01,6.910476833581924438e-02,9.553344845771789551e-01,3.823987767100334167e-02,8.440435528755187988e-01,1.315832341788336635e-04
9.631903171539306641e-01,8.393205702304840088e-03,8.155508041381835938e-01,1.089470647275447845e-02,7.165645807981491089e-02,1.375520080327987671e-01,7.922274060547351837e-03
9.710310697555541992e-01,2.610614001750946045e-01,7.018325477838516235e-02,9.849957823753356934e-01,9.971888661384582520e-01,2.527535194531083107e-03,1.013807996059767902e-04
1.000000000000000000e+00,4.217330366373062134e-03,9.412335157394409180e-01,8.975157737731933594e-01,1.695991307497024536e-01,9.194420576095581055e-01,1.547630280256271362e-01
9.920966625213623047e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.038528583943843842e-02
9.555715322494506836e-01,9.735206365585327148e-01,9.722476005554199219e-01,1.244582459330558777e-01,4.214438498020172119e-01,9.769788384437561035e-01,2.391394786536693573e-02
9.567838311195373535e-01,5.577537789940834045e-02,9.542317390441894531e-01,8.754875659942626953e-01,5.891067981719970703e-01,7.140663862228393555e-01,1.421206723898649216e-02
9.478912949562072754e-01,1.903647440485656261e-03,2.822448499500751495e-02,2.232127785682678223e-01,2.332492172718048096e-01,8.795157819986343384e-02,3.112562745809555054e-02
9.646525382995605469e-01,9.972540736198425293e-01,7.978099584579467773e-01,3.397471085190773010e-02,2.315769903361797333e-02,9.695823788642883301e-01,3.758046030998229980e-02
1.000000000000000000e+00,1.665026545524597168e-01,3.561942838132381439e-03,4.409639909863471985e-02,8.779842257499694824e-01,8.978289365768432617e-01,5.637288559228181839e-04
9.879842400550842285e-01,9.482561796903610229e-02,5.482164025306701660e-01,9.245787858963012695e-01,9.372702240943908691e-01,9.517195820808410645e-01,3.940663591492921114e-04
1.000000000000000000e+00,1.408617105334997177e-02,9.928716421127319336e-01,4.957247674465179443e-01,8.731806874275207520e-01,3.322090804576873779e-01,2.800356014631688595e-04
1.000000000000000000e+00,9.419505000114440918e-01,7.045662999153137207e-01,6.265733242034912109e-01,2.280287295579910278e-01,2.447339240461587906e-03,7.565339095890522003e-03
1.000000000000000000e+00,9.404767155647277832e-01,6.609130501747131348e-01,9.884927272796630859e-01,2.473997920751571655e-01,8.237460851669311523e-01,2.366895601153373718e-02
9.593021869659423828e-01,5.818033218383789062e-01,5.968999862670898438e-01,4.205299913883209229e-01,7.277125716209411621e-01,9.855720996856689453e-01,2.004909142851829529e-02
9.126061201095581055e-01,5.722947120666503906e-01,9.179316461086273193e-02,2.185357511043548584e-01,6.837040185928344727e-02,9.913852810859680176e-01,5.599580332636833191e-02
8.738040328025817871e-01,1.907929778099060059e-01,2.336278930306434631e-02,8.203051090240478516e-01,1.583321243524551392e-01,1.000000000000000000e+00,1.216857600957155228e-02
8.447802066802978516e-01,3.809333741664886475e-01,1.873703598976135254e-01,2.104152590036392212e-01,5.387587547302246094e-01,7.880728691816329956e-03,1.307125203311443329e-02
8.003705739974975586e-01,1.886943429708480835e-01,2.943069934844970703e-01,2.245310544967651367e-01,3.550489544868469238e-01,9.809568524360656738e-01,4.734265804290771484e-01
7.632020115852355957e-01,1.013379767537117004e-01,2.695065736770629883e-01,2.399892956018447876e-01,2.668300569057464600e-01,1.000000000000000000e+00,4.974177777767181396e-01
7.557076811790466309e-01,8.081363439559936523e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,2.917105739470571280e-04
7.511389851570129395e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,5.401159287430346012e-04
7.382938265800476074e-01,2.302955836057662964e-02,9.577346444129943848e-01,1.895497441291809082e-01,9.683857560157775879e-01,3.637054562568664551e-01,1.124945119954645634e-03
7.295172214508056641e-01,9.966249465942382812e-01,3.710417151451110840e-01,7.978105545043945312e-01,1.309136115014553070e-02,1.560935229063034058e-01,2.366947680711746216e-01
7.560091018676757812e-01,9.855852723121643066e-01,1.299369335174560547e-01,8.342940211296081543e-01,7.183749973773956299e-02,1.324876099824905396e-01,1.577787399291992188e-01
8.057341575622558594e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.750143408775329590e-02
8.442772030830383301e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.271363973617553711e-01,1.000000000000000000e+00,2.174436487257480621e-02
8.935402035713195801e-01,6.431309133768081665e-02,3.655783832073211670e-01,9.790239334106445312e-01,9.758249521255493164e-01,9.060164690017700195e-01,4.369776797830127180e-05
8.483853340148925781e-01,6.404475308954715729e-03,3.740093111991882324e-01,1.115547195076942444e-01,3.341848254203796387e-01,7.264767289161682129e-01,6.367077231407165527e-01
8.569142222404479980e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.535525500774383545e-01,1.000000000000000000e+00,1.501343846321105957e-01
8.988854885101318359e-01,0.000000000000000000e+00,3.550117611885070801e-01,0.000000000000000000e+00,2.779985964298248291e-01,1.000000000000000000e+00,1.337998509407043457e-01
8.702495694160461426e-01,0.000000000000000000e+00,3.653163313865661621e-01,7.948460578918457031e-01,3.745021224021911621e-01,0.000000000000000000e+00,1.810371992178261280e-03
8.635645508766174316e-01,0.000000000000000000e+00,3.860219419002532959e-01,2.066323310136795044e-01,3.339502215385437012e-01,6.782701611518859863e-01,7.846969962120056152e-01
8.546046018600463867e-01,0.000000000000000000e+00,3.585744798183441162e-01,2.347317337989807129e-01,3.094726502895355225e-01,7.257102131843566895e-01,8.324561715126037598e-01
8.537347912788391113e-01,0.000000000000000000e+00,2.054789513349533081e-01,2.767534852027893066e-01,0.000000000000000000e+00,7.358636260032653809e-01,1.687355190515518188e-01
8.836876749992370605e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.799480259418487549e-01,3.133285641670227051e-01,7.206847071647644043e-01,6.213403940200805664e-01
9.166843295097351074e-01,0.000000000000000000e+00,4.872691631317138672e-01,2.599757015705108643e-01,3.018857240676879883e-01,7.231681942939758301e-01,6.543466448783874512e-01
9.444310069084167480e-01,0.000000000000000000e+00,4.884073436260223389e-01,1.851374804973602295e-01,3.131729364395141602e-01,7.764967679977416992e-01,4.950975775718688965e-01
9.238200187683105469e-01,4.202211201190948486e-01,4.628970324993133545e-01,2.670443058013916016e-01,3.081830739974975586e-01,5.428149700164794922e-01,4.844712913036346436e-01
9.507359266281127930e-01,4.956651329994201660e-01,3.288190662860870361e-01,4.597271084785461426e-01,3.549712002277374268e-01,8.026653528213500977e-01,2.623436152935028076e-01
9.977413415908813477e-01,5.334670469164848328e-02,1.369063705205917358e-01,2.264878898859024048e-02,4.693293571472167969e-01,4.564661681652069092e-01,1.033069789409637451e-01
1.000000000000000000e+00,6.305366754531860352e-02,9.968150258064270020e-01,2.909677326679229736e-01,1.692329347133636475e-01,5.574268102645874023e-01,1.799210309982299805e-01
1.000000000000000000e+00,3.964517116546630859e-01,2.316774725914001465e-01,3.551139831542968750e-01,5.813051462173461914e-01,4.946210086345672607e-01,8.372119069099426270e-02
9.993090629577636719e-01,7.577256560325622559e-01,9.928931593894958496e-01,9.368191957473754883e-01,7.162647843360900879e-01,1.573077030479907990e-02,1.781746279448270798e-03
1.000000000000000000e+00,6.740794777870178223e-01,4.918884485960006714e-02,5.495777130126953125e-01,5.977386143058538437e-03,3.829052448272705078e-01,1.075021643191576004e-02
9.888673424720764160e-01,8.602963387966156006e-02,8.804032206535339355e-01,3.310355842113494873e-01,4.121263325214385986e-01,6.017565727233886719e-01,2.811320126056671143e-01
9.926829934120178223e-01,1.490576118230819702e-01,9.763494133949279785e-01,3.421648740768432617e-01,1.911188960075378418e-01,9.728631377220153809e-01,4.754665493965148926e-01
9.671729207038879395e-01,6.054731011390686035e-01,9.312641620635986328e-01,4.481770992279052734e-01,1.315482109785079956e-01,8.478724360466003418e-01,5.474349856376647949e-01
9.214174151420593262e-01,9.563585743308067322e-03,9.434555768966674805e-01,5.069789886474609375e-01,2.620878815650939941e-01,9.241061210632324219e-01,2.708397507667541504e-01
9.174430370330810547e-01,6.495662331581115723e-01,5.723499655723571777e-01,2.895627319812774658e-01,3.360378742218017578e-01,7.870340347290039062e-01,3.186493813991546631e-01
8.730403184890747070e-01,0.000000000000000000e+00,3.743554353713989258e-01,2.314382493495941162e-01,2.760079205036163330e-01,6.651874780654907227e-01,7.852881550788879395e-01
8.493140339851379395e-01,0.000000000000000000e+00,3.898398280143737793e-01,2.448826134204864502e-01,3.001727163791656494e-01,6.923341155052185059e-01,8.763146400451660156e-01
8.384208083152770996e-01,2.095034867525100708e-01,2.681072652339935303e-01,4.143001139163970947e-01,2.834219634532928467e-01,5.287763476371765137e-01,7.154399156570434570e-01
8.831264972686767578e-01,3.497622311115264893e-01,1.565080434083938599e-01,3.909792304039001465e-01,2.248269170522689819e-01,6.494015455245971680e-01,5.545493364334106445e-01
9.327071309089660645e-01,4.650380611419677734e-01,7.514988780021667480e-01,4.179989695549011230e-01,1.043522730469703674e-01,9.917718172073364258e-01,1.091307401657104492e+00
9.066783189773559570e-01,4.087627232074737549e-01,7.227529287338256836e-01,4.117048978805541992e-01,1.044932603836059570e-01,1.000000000000000000e+00,1.046946406364440918e+00
8.867942094802856445e-01,4.852596819400787354e-01,7.630842924118041992e-01,4.175163209438323975e-01,8.421310782432556152e-02,1.000000000000000000e+00,1.093230485916137695e+00
9.063162207603454590e-01,4.644723534584045410e-01,7.603843212127685547e-01,4.225112199783325195e-01,6.697478890419006348e-02,1.000000000000000000e+00,1.094534873962402344e+00
9.402941465377807617e-01,4.730197191238403320e-01,7.576463818550109863e-01,3.878559172153472900e-01,7.073462754487991333e-02,1.000000000000000000e+00,1.075303673744201660e+00
9.806919693946838379e-01,4.662385880947113037e-01,7.227538228034973145e-01,4.687212407588958740e-01,6.247105076909065247e-02,1.000000000000000000e+00,9.533343911170959473e-01
1.000000000000000000e+00,6.564567685127258301e-01,4.328664541244506836e-01,4.084556698799133301e-01,1.415086071938276291e-02,9.135679602622985840e-01,6.305148452520370483e-02
9.633015394210815430e-01,4.375963509082794189e-01,8.598996400833129883e-01,4.031877815723419189e-01,9.079992026090621948e-02,1.000000000000000000e+00,1.191880702972412109e+00
9.480332732200622559e-01,4.339109659194946289e-01,9.197409152984619141e-01,3.968565464019775391e-01,9.232898056507110596e-02,1.000000000000000000e+00,1.064761400222778320e+00
9.078971743583679199e-01,4.268500804901123047e-01,9.009533524513244629e-01,8.392499387264251709e-02,1.742218881845474243e-01,9.936766028404235840e-01,1.094401001930236816e+00
9.258200526237487793e-01,4.289030730724334717e-01,8.732723593711853027e-01,1.000000000000000000e+00,1.154881119728088379e-01,1.000000000000000000e+00,1.088172554969787598e+00
9.425476789474487305e-01,4.038686156272888184e-01,8.938078284263610840e-01,0.000000000000000000e+00,6.177056953310966492e-02,1.000000000000000000e+00,1.085491776466369629e+00
9.625397920608520508e-01,2.676113247871398926e-01,7.166308164596557617e-01,1.464154124259948730e-01,1.175551638007164001e-01,8.849606513977050781e-01,7.681788802146911621e-01
9.294906258583068848e-01,4.151273667812347412e-01,8.739871382713317871e-01,8.307891488075256348e-01,9.225475043058395386e-02,9.375405907630920410e-01,1.057701706886291504e+00
9.786238670349121094e-01,4.164133965969085693e-01,9.086169004440307617e-01,3.031763136386871338e-01,3.768592774868011475e-01,9.641713500022888184e-01,6.774100661277770996e-01
1.000000000000000000e+00,3.982771337032318115e-01,9.811733365058898926e-01,5.591894388198852539e-01,6.008562631905078888e-03,6.031379103660583496e-01,1.033485755324363708e-01
9.927234053611755371e-01,8.919337987899780273e-01,1.528315544128417969e-01,6.675192713737487793e-01,6.567781567573547363e-01,3.351583480834960938e-01,3.116222098469734192e-03
9.430942535400390625e-01,3.166582882404327393e-01,7.973995804786682129e-01,6.870428323745727539e-01,1.973768919706344604e-01,7.897003889083862305e-01,5.832654237747192383e-01
9.237123131752014160e-01,4.482318460941314697e-01,8.389922976493835449e-01,0.000000000000000000e+00,1.348017305135726929e-01,1.000000000000000000e+00,1.167594432830810547e+00
8.802382349967956543e-01,1.956345140933990479e-01,9.888728857040405273e-01,8.505079746246337891e-01,7.512463629245758057e-02,9.447882175445556641e-01,4.498177170753479004e-01
8.883875012397766113e-01,4.532780349254608154e-01,8.486191630363464355e-01,0.000000000000000000e+00,1.140243038535118103e-01,1.000000000000000000e+00,1.169776320457458496e+00
8.737463355064392090e-01,4.442993104457855225e-01,8.410994410514831543e-01,0.000000000000000000e+00,1.140907481312751770e-01,1.000000000000000000e+00,1.185691118240356445e+00
8.835913538932800293e-01,1.891306638717651367e-01,4.707982838153839111e-01,4.296113923192024231e-02,1.699677109718322754e-01,6.147511005401611328e-01,3.353646099567413330e-01
8.370250463485717773e-01,4.340301454067230225e-01,8.348301649093627930e-01,0.000000000000000000e+00,1.129105314612388611e-01,1.000000000000000000e+00,1.203672766685485840e+00
8.247916698455810547e-01,4.287735223770141602e-01,8.303654193878173828e-01,0.000000000000000000e+00,1.115596219897270203e-01,9.894607067108154297e-01,1.211404919624328613e+00
8.062081933021545410e-01,4.277394115924835205e-01,8.286644816398620605e-01,0.000000000000000000e+00,1.109014376997947693e-01,9.840826988220214844e-01,1.216225266456604004e+00
8.153805136680603027e-01,3.860617876052856445e-01,6.382776498794555664e-01,2.738391757011413574e-01,2.036052048206329346e-01,8.818773627281188965e-01,9.198989868164062500e-01
8.593487739562988281e-01,4.287165105342864990e-01,8.209154605865478516e-01,0.000000000000000000e+00,1.206294745206832886e-01,9.673983454704284668e-01,1.193068385124206543e+00
8.314150571823120117e-01,4.315815269947052002e-01,8.231036067008972168e-01,0.000000000000000000e+00,1.191156655550003052e-01,9.722983241081237793e-01,1.203350424766540527e+00
7.819387912750244141e-01,4.463244080543518066e-01,7.304021120071411133e-01,3.277644515037536621e-01,2.841411232948303223e-01,8.906024098396301270e-01,1.093059778213500977e+00
8.017816543579101562e-01,4.324887692928314209e-01,8.014868497848510742e-01,2.035433351993560791e-01,1.724877506494522095e-01,9.684401750564575195e-01,1.296215772628784180e+00
7.976386547088623047e-01,1.595508456230163574e-01,2.190982550382614136e-01,9.722917675971984863e-01,4.058034420013427734e-01,6.790473461151123047e-01,8.935928344726562500e-03
8.330114483833312988e-01,4.216635227203369141e-01,7.871597409248352051e-01,3.973384797573089600e-01,2.111850231885910034e-01,9.613777399063110352e-01,1.229143738746643066e+00
8.110981583595275879e-01,4.374044835567474365e-01,8.146172761917114258e-01,4.649172127246856689e-01,1.640529036521911621e-01,9.613328576087951660e-01,1.255813837051391602e+00
