dynamic,controllable,controllable,controllable,controllable,controllable,output
6.503685155057432610e-01,1.220938412368275383e-01,6.797644160247038325e-01,8.818709453602487924e-01,5.824984588711074052e-01,4.781406842929836198e-01,1.339887164150755511e-02
6.727201938629150391e-01,1.000000000000000000e+00,8.830138149752544475e-18,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,3.879480296745896339e-03
6.467246413230895996e-01,1.520124971866607666e-01,9.699574708938598633e-01,9.659124016761779785e-01,7.609454393386840820e-01,3.702011406421661377e-01,1.024477183818817139e-03
6.794962286949157715e-01,6.770994663238525391e-01,1.047244146466255188e-01,4.488829988986253738e-03,9.443041682243347168e-01,8.257503807544708252e-02,2.175156213343143463e-02
7.143737673759460449e-01,4.003221914172172546e-02,2.024600654840469360e-02,7.814140319824218750e-01,9.742000102996826172e-01,6.852845102548599243e-02,1.234387396834790707e-03
7.417969703674316406e-01,8.965376019477844238e-01,9.988154768943786621e-01,2.529647946357727051e-02,9.035832285881042480e-01,7.870714664459228516e-01,4.459007759578526020e-04
7.121621966361999512e-01,1.613460481166839600e-01,9.752540588378906250e-01,4.058979749679565430e-01,7.783623412251472473e-03,5.682697519659996033e-02,1.538965944200754166e-02
7.072592973709106445e-01,8.462169766426086426e-01,1.091556623578071594e-01,2.148935571312904358e-02,1.328887138515710831e-02,8.716158866882324219e-01,2.053893916308879852e-02
6.650767922401428223e-01,2.392735332250595093e-01,2.806486748158931732e-02,3.984687477350234985e-02,9.063428640365600586e-02,5.003553628921508789e-02,1.882493868470191956e-02
7.047157287597656250e-01,4.440433159470558167e-02,3.218680992722511292e-02,9.994337558746337891e-01,1.156638339161872864e-01,9.982672333717346191e-01,1.795076881535351276e-03
7.520743608474731445e-01,7.937150001525878906e-01,2.050764672458171844e-02,2.731079235672950745e-02,8.963209390640258789e-01,1.137799993157386780e-01,1.624666526913642883e-02
7.872771024703979492e-01,6.418383121490478516e-02,9.519183039665222168e-01,9.101714007556438446e-03,9.079373478889465332e-01,1.266250759363174438e-01,2.673132112249732018e-04
7.673305869102478027e-01,9.762705564498901367e-01,2.025069296360015869e-02,7.237598896026611328e-01,2.566117048263549805e-02,7.451205253601074219e-01,3.819001140072941780e-03
7.369675040245056152e-01,9.692724347114562988e-01,6.184745579957962036e-02,6.789249777793884277e-01,2.168880403041839600e-02,3.153816983103752136e-02,3.998739123344421387e-01
7.754306197166442871e-01,1.000000000000000000e+00,1.238687615841627121e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.268390312790870667e-02
7.532436251640319824e-01,2.791179418563842773e-01,9.791887402534484863e-01,8.910655379295349121e-01,5.336593985557556152e-01,2.708975458517670631e-03,7.986390963196754456e-03
7.627395987510681152e-01,7.110125422477722168e-01,4.912061691284179688e-01,3.974644243717193604e-01,2.338040620088577271e-01,6.551377177238464355e-01,3.486200869083404541e-01
7.843679189682006836e-01,8.987340331077575684e-01,4.620340466499328613e-01,2.513857372105121613e-02,7.235231399536132812e-01,9.890231490135192871e-01,2.937851706519722939e-03
7.559698224067687988e-01,8.646619915962219238e-01,5.730793476104736328e-01,7.150959968566894531e-01,9.904893040657043457e-01,2.244743406772613525e-01,1.822630912065505981e-01
7.377897500991821289e-01,1.247713565826416016e-01,3.845814466476440430e-01,5.231139659881591797e-01,3.878588676452636719e-01,1.901724636554718018e-01,1.227075010538101196e-01
7.448983788490295410e-01,2.642803788185119629e-01,6.322576105594635010e-02,5.182333588600158691e-01,9.609776139259338379e-01,3.869901299476623535e-01,3.667066106572747231e-03
7.839772105216979980e-01,6.755313277244567871e-01,9.766654372215270996e-01,2.176912277936935425e-01,6.723586916923522949e-01,2.145137339830398560e-01,3.903729841113090515e-02
7.538443207740783691e-01,7.313249111175537109e-01,6.636598706245422363e-01,8.255112767219543457e-01,8.791687488555908203e-01,5.199711918830871582e-01,7.268152199685573578e-03
7.726614475250244141e-01,7.978243231773376465e-01,1.415172666311264038e-01,1.439363360404968262e-01,3.960114121437072754e-01,2.162525802850723267e-01,6.642160564661026001e-02
7.866522669792175293e-01,9.595521688461303711e-01,4.967558383941650391e-01,8.425605297088623047e-01,6.834219098091125488e-01,1.912888884544372559e-01,8.621946722269058228e-02
8.157598972320556641e-01,4.523099958896636963e-01,6.268354654312133789e-01,9.922890663146972656e-01,8.934013843536376953e-01,6.289987564086914062e-01,8.207727805711328983e-04
8.390159010887145996e-01,7.215991616249084473e-01,6.782784461975097656e-01,3.304002806544303894e-02,2.201918661594390869e-01,2.380080670118331909e-01,3.179393708705902100e-02
8.770660758018493652e-01,3.322075009346008301e-01,1.853602677583694458e-01,9.205537438392639160e-01,5.200995802879333496e-01,7.739601731300354004e-01,5.693571642041206360e-03
8.561679124832153320e-01,6.725882887840270996e-01,4.589193686842918396e-02,6.576846241950988770e-01,8.998095393180847168e-01,1.541299521923065186e-01,4.931091889739036560e-02
8.783323764801025391e-01,3.293408155441284180e-01,9.377835392951965332e-01,5.566014647483825684e-01,7.592460513114929199e-01,1.421634554862976074e-01,5.722655914723873138e-03
8.327018618583679199e-01,1.107155010104179382e-01,4.753767848014831543e-01,8.209306001663208008e-01,4.752479195594787598e-01,7.566539049148559570e-01,4.142124578356742859e-02
8.475796580314636230e-01,3.459983766078948975e-01,2.473750412464141846e-01,3.106900751590728760e-01,5.515649318695068359e-01,6.605703830718994141e-01,2.933921813964843750e-01
8.549093604087829590e-01,3.780738711357116699e-01,8.145000338554382324e-01,1.760410219430923462e-01,7.456225156784057617e-01,2.522380053997039795e-01,6.447432097047567368e-03
8.732368350028991699e-01,2.551183402538299561e-01,9.407739043235778809e-01,7.204165458679199219e-01,1.200546324253082275e-01,1.712065935134887695e-01,7.903372868895530701e-03
8.794755339622497559e-01,7.443066835403442383e-01,4.030584394931793213e-01,8.786330223083496094e-01,7.752432227134704590e-01,5.093998312950134277e-01,1.215777592733502388e-03
