dynamic,controllable,controllable,controllable,controllable,controllable,output
8.112374284600767371e-01,3.075914099201896290e-01,5.954240212290068390e-01,4.124235035456074172e-01,3.044230752828066544e-01,9.834535130452342067e-01,6.425715493396881861e-01
8.548356890678405762e-01,5.837423205375671387e-01,2.604848742485046387e-01,4.731937348842620850e-01,3.270119130611419678e-01,9.496887922286987305e-01,1.776397973299026489e-01
8.947446942329406738e-01,3.766157925128936768e-01,7.560592889785766602e-01,3.248662650585174561e-01,2.849673628807067871e-01,8.626155257225036621e-01,9.841542840003967285e-01
9.244635701179504395e-01,3.807961940765380859e-01,8.615853786468505859e-01,2.792774438858032227e-01,2.739594876766204834e-01,8.112046122550964355e-01,8.624672889709472656e-01
8.947538137435913086e-01,0.000000000000000000e+00,1.000000000000000000e+00,8.399800658226013184e-01,2.872881293296813965e-01,1.000000000000000000e+00,1.036802604794502258e-01
8.674550652503967285e-01,0.000000000000000000e+00,1.000000000000000000e+00,2.680543363094329834e-01,2.968242168426513672e-01,1.000000000000000000e+00,2.624920010566711426e-01
8.226151466369628906e-01,3.033981025218963623e-01,9.291047453880310059e-01,2.539261579513549805e-01,2.702065706253051758e-01,8.319868445396423340e-01,9.043171405792236328e-01
8.210304975509643555e-01,3.513236939907073975e-01,9.062339067459106445e-01,0.000000000000000000e+00,4.539789259433746338e-01,8.695246577262878418e-01,4.124557077884674072e-01
8.021604418754577637e-01,3.543393611907958984e-01,7.301775813102722168e-01,0.000000000000000000e+00,2.661778926849365234e-01,8.837689757347106934e-01,8.551735281944274902e-01
7.603136301040649414e-01,3.458900749683380127e-01,8.240903019905090332e-01,7.507448196411132812e-01,2.900260984897613525e-01,8.524968028068542480e-01,6.875900030136108398e-01
7.225160002708435059e-01,3.437056541442871094e-01,1.000000000000000000e+00,0.000000000000000000e+00,2.843924164772033691e-01,6.949921846389770508e-01,4.128418862819671631e-01
7.389337420463562012e-01,3.022765219211578369e-01,1.000000000000000000e+00,5.388816595077514648e-01,1.635720133781433105e-01,8.857501149177551270e-01,6.810247898101806641e-01
7.094777226448059082e-01,1.780252158641815186e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.267959713935852051e-01,8.350374698638916016e-01,3.838535845279693604e-01
7.455601096153259277e-01,4.138525426387786865e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.191114783287048340e-01,8.626221418380737305e-01,1.531054079532623291e-01
7.805545330047607422e-01,3.586711585521697998e-01,1.000000000000000000e+00,0.000000000000000000e+00,2.472803890705108643e-01,9.383066892623901367e-01,6.715388298034667969e-01
