dynamic,controllable,controllable,controllable,controllable,controllable,output
2.578385146492790381e-01,1.495629251003265381e-01,4.698534011840820312e-01,2.769780158996582031e-01,3.107271492481231689e-01,6.582939028739929199e-01,-3.284964084625244141e+00
5.592415330309501442e-01,1.467508226633071899e-01,3.941256403923034668e-01,2.862410247325897217e-01,3.056764900684356689e-01,6.642585992813110352e-01,-2.231453895568847656e+00
2.670523170561424631e-01,1.494800597429275513e-01,4.684205651283264160e-01,2.772863209247589111e-01,3.105548322200775146e-01,6.584835052490234375e-01,-3.271996498107910156e+00
5.799868737176733235e-01,1.466561108827590942e-01,3.894223272800445557e-01,2.865589857101440430e-01,3.055103719234466553e-01,6.644867062568664551e-01,-2.134674549102783203e+00
5.156496177997786923e-01,8.824357986450195312e-01,8.491132259368896484e-01,5.739791989326477051e-01,1.399885416030883789e-01,3.850517421960830688e-02,-2.598391532897949219e+00
3.197065883267980468e-01,1.489618569612503052e-01,4.586538076400756836e-01,2.791703343391418457e-01,3.095062077045440674e-01,6.596596240997314453e-01,-3.164947271347045898e+00
3.483505435158527619e-01,1.486581712961196899e-01,4.522193670272827148e-01,2.802348136901855469e-01,3.089189827442169189e-01,6.603333353996276855e-01,-3.085775613784790039e+00
3.088516569554810021e-01,1.490814238786697388e-01,4.608888924121856689e-01,2.787706851959228516e-01,3.097282350063323975e-01,6.594078540802001953e-01,-3.191325187683105469e+00
3.285506747879584077e-01,1.488694548606872559e-01,4.567494094371795654e-01,2.794985175132751465e-01,3.093248307704925537e-01,6.598668098449707031e-01,-3.141937255859375000e+00
5.943673291133084735e-01,1.465944945812225342e-01,3.864338696002960205e-01,2.867534160614013672e-01,3.054016828536987305e-01,6.646252274513244629e-01,-2.067322969436645508e+00
4.375121216698610871e-01,8.824584484100341797e-01,8.482038378715515137e-01,5.740009546279907227e-01,1.380944699048995972e-01,3.848052024841308594e-02,-3.144960165023803711e+00
6.279351753389907920e-01,1.464930772781372070e-01,3.803302049636840820e-01,2.871353924274444580e-01,3.051946163177490234e-01,6.649147868156433105e-01,-1.910083413124084473e+00
5.342686688167017639e-01,8.824181556701660156e-01,8.485006690025329590e-01,5.739641189575195312e-01,1.413364559412002563e-01,3.852468356490135193e-02,-2.408025503158569336e+00
2.826992487855025660e-01,1.493304371833801270e-01,4.657992124557495117e-01,2.778285443782806396e-01,3.102519810199737549e-01,6.588194370269775391e-01,-3.245871782302856445e+00
3.674634081190798485e-01,8.824107050895690918e-01,8.421043157577514648e-01,5.739608407020568848e-01,1.411606073379516602e-01,3.853385522961616516e-02,-3.128808259963989258e+00
4.952194920398717004e-01,8.824490308761596680e-01,8.493843674659729004e-01,5.739917755126953125e-01,1.389612555503845215e-01,3.848924487829208374e-02,-2.786625862121582031e+00
4.460488446469222379e-01,8.824597001075744629e-01,8.485792875289916992e-01,5.740020275115966797e-01,1.380471885204315186e-01,3.847913816571235657e-02,-3.111283540725708008e+00
6.042337715137702236e-01,1.465598642826080322e-01,3.845109343528747559e-01,2.868759036064147949e-01,3.053359389305114746e-01,6.647150516510009766e-01,-2.021067857742309570e+00
5.500279534664596071e-01,1.468018442392349243e-01,3.963557183742523193e-01,2.860843539237976074e-01,3.057597577571868896e-01,6.641494035720825195e-01,-2.274197101593017578e+00
4.568533419833602505e-01,8.824560642242431641e-01,8.489137887954711914e-01,5.740010738372802734e-01,1.379897147417068481e-01,3.847752511501312256e-02,-3.058303356170654297e+00
4.230718306696956144e-01,8.824567198753356934e-01,8.473995327949523926e-01,5.739982128143310547e-01,1.383910328149795532e-01,3.848423063755035400e-02,-3.184760093688964844e+00
4.730542293451462932e-01,8.824578523635864258e-01,8.492842912673950195e-01,5.739997029304504395e-01,1.382769048213958740e-01,3.848084807395935059e-02,-2.958481073379516602e+00
3.930129488436360230e-01,8.824366331100463867e-01,8.450766801834106445e-01,5.739826560020446777e-01,1.394723355770111084e-01,3.850525990128517151e-02,-3.195800065994262695e+00
6.403584107103111878e-01,1.464666426181793213e-01,3.783796429634094238e-01,2.872538268566131592e-01,3.051301240921020508e-01,6.650099754333496094e-01,-1.852131247520446777e+00
3.836593524619284490e-01,8.824293613433837891e-01,8.440955877304077148e-01,5.739756822586059570e-01,1.400025784969329834e-01,3.851467370986938477e-02,-3.179277181625366211e+00
