evaluation,mae
2.000000000000000000e+00,1.187503361701965243e+00
1.000000000000000000e+01,8.916167485713958341e-01
2.000000000000000000e+01,2.714752817153930908e-01
3.000000000000000000e+01,9.759731769561767745e-02
4.000000000000000000e+01,1.055013132095336953e-01
5.000000000000000000e+01,1.058722925186157265e-01
6.000000000000000000e+01,8.455994606018066295e-02
7.000000000000000000e+01,8.570503711700439009e-02
8.000000000000000000e+01,7.892478942871093694e-02
9.000000000000000000e+01,7.558387756347656472e-02
1.000000000000000000e+02,2.906628131866455245e-02
