dynamic,controllable,controllable,controllable,controllable,controllable,output
7.177625180624029599e-02,1.505842804908752441e-01,4.828006625175476074e-01,2.738362848758697510e-01,3.124718368053436279e-01,6.565616130828857422e-01,-3.115001678466796875e+00
1.880573899648541325e-01,1.501028239727020264e-01,4.781513810157775879e-01,2.750074863433837891e-01,3.118340671062469482e-01,6.571112275123596191e-01,-3.320086002349853516e+00
8.167414798175791357e-02,1.505659818649291992e-01,4.828220009803771973e-01,2.738161087036132812e-01,3.124866485595703125e-01,6.565303206443786621e-01,-3.144885301589965820e+00
1.531740590123923662e-01,1.503045558929443359e-01,4.806964397430419922e-01,2.743417322635650635e-01,3.122075200080871582e-01,6.567367315292358398e-01,-3.293233633041381836e+00
1.622363216863471624e-01,1.502566784620285034e-01,4.801338613033294678e-01,2.744908928871154785e-01,3.121242225170135498e-01,6.568180322647094727e-01,-3.303128957748413086e+00
1.073877098347073011e-01,1.504975110292434692e-01,4.825215339660644531e-01,2.738669216632843018e-01,3.124667406082153320e-01,6.565124392509460449e-01,-3.212250471115112305e+00
2.002822770884495340e-01,1.500204503536224365e-01,4.770133495330810547e-01,2.752973735332489014e-01,3.116714358329772949e-01,6.572804450988769531e-01,-3.322343826293945312e+00
3.692232374615132817e-02,1.506207436323165894e-01,4.821133017539978027e-01,2.740944921970367432e-01,3.123082816600799561e-01,6.568009853363037109e-01,-2.993610620498657227e+00
2.367252787848414530e-01,1.497438251972198486e-01,4.728338718414306641e-01,2.763077616691589355e-01,3.111031651496887207e-01,6.578842997550964355e-01,-3.307616233825683594e+00
2.438744091731293029e-01,1.496841907501220703e-01,4.718715846538543701e-01,2.765286564826965332e-01,3.109791278839111328e-01,6.580186486244201660e-01,-3.301069736480712891e+00
2.949244287180720001e-02,1.506222337484359741e-01,4.818442761898040771e-01,2.741854488849639893e-01,3.122526705265045166e-01,6.568759679794311523e-01,-2.964711427688598633e+00
4.863115792480039029e-02,1.506169885396957397e-01,4.824486970901489258e-01,2.739764750003814697e-01,3.123811483383178711e-01,6.567000746726989746e-01,-3.037075757980346680e+00
5.777841684076436002e-02,1.506047248840332031e-01,4.826377928256988525e-01,2.739059627056121826e-01,3.124257326126098633e-01,6.566351652145385742e-01,-3.069180011749267578e+00
1.320723232456288698e-01,1.504031866788864136e-01,4.817477464675903320e-01,2.740634977817535400e-01,3.123612403869628906e-01,6.565937995910644531e-01,-3.262280464172363281e+00
2.089193370472140210e-01,1.499595642089843750e-01,4.761303663253784180e-01,2.755174636840820312e-01,3.115471601486206055e-01,6.574097871780395508e-01,-3.321731090545654297e+00
2.303682928183327094e-01,1.497953087091445923e-01,4.736495316028594971e-01,2.761168479919433594e-01,3.112097084522247314e-01,6.577692627906799316e-01,-3.312449455261230469e+00
9.023833950805980331e-02,1.505451351404190063e-01,4.827820360660552979e-01,2.738153338432312012e-01,3.124916255474090576e-01,6.565088629722595215e-01,-3.168997526168823242e+00
1.246939710828838671e-01,1.504324972629547119e-01,4.820301234722137451e-01,2.739900946617126465e-01,3.124005496501922607e-01,6.565614938735961914e-01,-3.248869657516479492e+00
2.186451495153514668e-01,1.498869210481643677e-01,4.750569462776184082e-01,2.757808268070220947e-01,3.113995194435119629e-01,6.575668454170227051e-01,-3.318880558013916016e+00
2.001557944158673802e-02,1.506209820508956909e-01,4.814382493495941162e-01,2.743191123008728027e-01,3.121715188026428223e-01,6.569834351539611816e-01,-2.926438570022583008e+00
4.127232792745245959e-03,1.506098061800003052e-01,4.805994033813476562e-01,2.745858728885650635e-01,3.120107948780059814e-01,6.571913957595825195e-01,-2.858946800231933594e+00
1.476488307441867764e-01,1.503317207098007202e-01,4.810069203376770020e-01,2.742596864700317383e-01,3.122535049915313721e-01,6.566924452781677246e-01,-3.286195755004882812e+00
1.183130744384287281e-01,1.504568159580230713e-01,4.822406768798828125e-01,2.739362418651580811e-01,3.124300539493560791e-01,6.565364599227905273e-01,-3.236204862594604492e+00
1.786682241322827824e-01,1.501612067222595215e-01,4.789367914199829102e-01,2.748055756092071533e-01,3.119481801986694336e-01,6.569934487342834473e-01,-3.315841913223266602e+00
6.508607191661511249e-02,1.505951136350631714e-01,4.827414453029632568e-01,2.738636732101440430e-01,3.124528825283050537e-01,6.565929055213928223e-01,-3.093611478805541992e+00
