evaluation,mae
2.000000000000000000e+00,2.988810638785362350e+00
1.000000000000000000e+01,1.052416458129882715e+00
2.000000000000000000e+01,1.791014976501464906e+00
3.000000000000000000e+01,1.087897815704345739e+00
4.000000000000000000e+01,6.366965389251708629e-01
5.000000000000000000e+01,5.590951919555664507e-01
6.000000000000000000e+01,4.521957206726074374e-01
7.000000000000000000e+01,4.780961704254150235e-01
8.000000000000000000e+01,4.761437034606933461e-01
9.000000000000000000e+01,3.377023792266845570e-01
1.000000000000000000e+02,3.273095321655273282e-01
