dynamic,controllable,controllable,controllable,controllable,controllable,output
7.440314530879709176e-01,3.899314999580383301e-01,8.177295327186584473e-01,2.910445928573608398e-01,1.757249832153320312e-01,9.536709189414978027e-01,-1.389556527137756348e+00
7.737192547142743848e-01,3.939077854156494141e-01,8.200812339782714844e-01,2.917429506778717041e-01,1.664216816425323486e-01,9.610262513160705566e-01,-1.362088561058044434e+00
8.142708279778952951e-01,3.980992436408996582e-01,8.224666714668273926e-01,2.928160130977630615e-01,1.555128395557403564e-01,9.688795208930969238e-01,-1.329171299934387207e+00
8.206040568748574904e-01,3.986527323722839355e-01,8.227784037590026855e-01,2.929968535900115967e-01,1.539659053087234497e-01,9.699303507804870605e-01,-1.324453473091125488e+00
9.513821506226018965e-01,4.063647389411926270e-01,8.269893527030944824e-01,2.979650795459747314e-01,1.294522434473037720e-01,9.848391413688659668e-01,-1.246985673904418945e+00
7.535652086542018457e-01,3.913201391696929932e-01,8.185523152351379395e-01,2.912650406360626221e-01,1.726023852825164795e-01,9.562129378318786621e-01,-1.380391359329223633e+00
8.287331346552369027e-01,3.993312120437622070e-01,8.231577277183532715e-01,2.932358086109161377e-01,1.520368903875350952e-01,9.712209701538085938e-01,-1.318551898002624512e+00
9.917069800221143261e-01,4.077979326248168945e-01,8.277480602264404297e-01,3.001297712326049805e-01,1.241872310638427734e-01,9.876643419265747070e-01,-1.229163169860839844e+00
8.533936570921134557e-01,4.011848866939544678e-01,8.241858482360839844e-01,2.940076291561126709e-01,1.465578824281692505e-01,9.747694134712219238e-01,-1.301649928092956543e+00
9.826747684412389106e-01,4.075036346912384033e-01,8.275929093360900879e-01,2.996129095554351807e-01,1.252899318933486938e-01,9.870822429656982422e-01,-1.232956528663635254e+00
7.307007603040140964e-01,1.464447975158691406e-01,3.687510788440704346e-01,2.878399193286895752e-01,3.047955930233001709e-01,6.655673980712890625e-01,-1.443116545677185059e+00
7.666338996297225039e-01,3.930485546588897705e-01,8.195704221725463867e-01,2.915732860565185547e-01,1.685414165258407593e-01,9.594115018844604492e-01,-1.368363976478576660e+00
7.935823000559026896e-01,3.961151242256164551e-01,8.213390707969665527e-01,2.922553122043609619e-01,1.608573347330093384e-01,9.651361107826232910e-01,-1.345354557037353516e+00
8.702959528125286948e-01,4.023023545742034912e-01,8.247994780540466309e-01,2.945812046527862549e-01,1.431030482053756714e-01,9.769208431243896484e-01,-1.290876507759094238e+00
8.646901531062015644e-01,4.019453227519989014e-01,8.246034383773803711e-01,2.943830788135528564e-01,1.442227810621261597e-01,9.762304425239562988e-01,-1.294380068778991699e+00
9.314182136254928190e-01,4.055332839488983154e-01,8.265441060066223145e-01,2.970212697982788086e-01,1.324057430028915405e-01,9.832018017768859863e-01,-1.256714344024658203e+00
9.442350140867920016e-01,4.060771465301513672e-01,8.268365859985351562e-01,2.976181507110595703e-01,1.304821223020553589e-01,9.842714071273803711e-01,-1.250395417213439941e+00
8.951773094637415218e-01,4.037549495697021484e-01,8.255897164344787598e-01,2.955009639263153076e-01,1.384268254041671753e-01,9.797346591949462891e-01,-1.276113271713256836e+00
8.819144406624159771e-01,4.030071198940277100e-01,8.251834511756896973e-01,2.949998974800109863e-01,1.408621072769165039e-01,9.782834649085998535e-01,-1.283826589584350586e+00
9.029206594200664959e-01,4.041670560836791992e-01,8.258119821548461914e-01,2.958058118820190430e-01,1.370655596256256104e-01,9.805333018302917480e-01,-1.271767854690551758e+00
9.661784489666793707e-01,4.069276452064514160e-01,8.272884488105773926e-01,2.987177371978759766e-01,1.274160146713256836e-01,9.859453439712524414e-01,-1.240174889564514160e+00
9.138467622345562980e-01,4.047150015830993652e-01,8.261076211929321289e-01,2.962562441825866699e-01,1.352144926786422729e-01,9.816048741340637207e-01,-1.265825986862182617e+00
8.010104090765990392e-01,3.968602418899536133e-01,8.217656016349792480e-01,2.924496829509735107e-01,1.588844507932662964e-01,9.665372967720031738e-01,-1.339403986930847168e+00
8.437547063112784684e-01,4.004979729652404785e-01,8.238086104393005371e-01,2.936982214450836182e-01,1.486393362283706665e-01,9.734408855438232422e-01,-1.308082818984985352e+00
9.724644015708868716e-01,4.071515500545501709e-01,8.274091482162475586e-01,2.990578413009643555e-01,1.265859007835388184e-01,9.863843917846679688e-01,-1.237378954887390137e+00
