evaluation,mae
2.000000000000000000e+00,1.527686605453491220e+00
1.000000000000000000e+01,9.234928655624389249e-01
2.000000000000000000e+01,6.967865753173828613e-01
3.000000000000000000e+01,7.456071949005127486e-01
4.000000000000000000e+01,7.452254009246825905e-01
5.000000000000000000e+01,7.102414703369140936e-01
6.000000000000000000e+01,6.150203609466552424e-01
7.000000000000000000e+01,5.458174133300781605e-01
8.000000000000000000e+01,6.774689674377440962e-01
9.000000000000000000e+01,8.302721977233886719e-01
1.000000000000000000e+02,5.312615013122559127e-01
