dynamic,controllable,controllable,controllable,controllable,controllable,output
3.212264301318245030e-01,1.489447653293609619e-01,4.583320319652557373e-01,2.792279124259948730e-01,3.094754517078399658e-01,6.596953868865966797e-01,-3.161088228225708008e+00
3.656200830983534766e-01,8.824082612991333008e-01,8.418530821800231934e-01,5.739585757255554199e-01,1.413075774908065796e-01,3.853715211153030396e-02,-3.121352434158325195e+00
3.013585171742127478e-01,1.491443216800689697e-01,4.623643457889556885e-01,2.784968316555023193e-01,3.098795413970947266e-01,6.592326164245605469e-01,-3.208287239074707031e+00
2.875856151107028524e-01,1.492858976125717163e-01,4.649327099323272705e-01,2.780003845691680908e-01,3.101549148559570312e-01,6.589266657829284668e-01,-3.236688852310180664e+00
4.124794754000266073e-01,8.824495673179626465e-01,8.467147350311279297e-01,5.739932656288146973e-01,1.386321336030960083e-01,3.849100321531295776e-02,-3.199831724166870117e+00
2.612676994198208646e-01,1.495321989059448242e-01,4.693296253681182861e-01,2.770918607711791992e-01,3.106634020805358887e-01,6.583636403083801270e-01,-3.280351638793945312e+00
1.848145264150858336e-01,1.501232832670211792e-01,4.784308671951293945e-01,2.749359011650085449e-01,3.118745088577270508e-01,6.570693850517272949e-01,-3.318867683410644531e+00
2.141904594618903035e-01,1.499179303646087646e-01,4.755579829216003418e-01,2.756591141223907471e-01,3.114683330059051514e-01,6.574944853782653809e-01,-3.320468425750732422e+00
2.241844771995985530e-01,1.498472094535827637e-01,4.744021296501159668e-01,2.759369909763336182e-01,3.113110661506652832e-01,6.576615571975708008e-01,-3.316246032714843750e+00
4.407426480081753084e-01,8.824587464332580566e-01,8.483508229255676270e-01,5.740016102790832520e-01,1.380624920129776001e-01,3.847980871796607971e-02,-3.133085489273071289e+00
1.937103180227253973e-01,1.500652581453323364e-01,4.776409864425659180e-01,2.751384377479553223e-01,3.117607235908508301e-01,6.571868062019348145e-01,-3.321587800979614258e+00
4.319401546100987699e-01,8.824619054794311523e-01,8.479910492897033691e-01,5.739973187446594238e-01,1.381731778383255005e-01,3.848041594028472900e-02,-3.162911653518676758e+00
2.503593841731382441e-01,1.496286541223526001e-01,4.709573388099670410e-01,2.767346203327178955e-01,3.108636438846588135e-01,6.581442952156066895e-01,-3.294130086898803711e+00
4.530784484690863478e-01,8.824602961540222168e-01,8.488236665725708008e-01,5.740024447441101074e-01,1.380244046449661255e-01,3.847732022404670715e-02,-3.078097343444824219e+00
4.242123761265796933e-01,8.824546933174133301e-01,8.474908471107482910e-01,5.739976167678833008e-01,1.383197754621505737e-01,3.848430886864662170e-02,-3.182418107986450195e+00
3.921502809006673917e-01,8.824357986450195312e-01,8.449736237525939941e-01,5.739820003509521484e-01,1.395119577646255493e-01,3.850600868463516235e-02,-3.194669961929321289e+00
3.777918792167273554e-01,8.824233412742614746e-01,8.434126973152160645e-01,5.739702582359313965e-01,1.403797566890716553e-01,3.852123767137527466e-02,-3.164154052734375000e+00
3.849005385634113319e-01,8.824293613433837891e-01,8.442270159721374512e-01,5.739766359329223633e-01,1.399273723363876343e-01,3.851323574781417847e-02,-3.182008743286132812e+00
3.497476191324750960e-01,1.486425399780273438e-01,4.518859684467315674e-01,2.802866101264953613e-01,3.088904619216918945e-01,6.603662967681884766e-01,-3.081581830978393555e+00
2.081863371327523915e-01,1.499726027250289917e-01,4.762076437473297119e-01,2.755008041858673096e-01,3.115562796592712402e-01,6.573975086212158203e-01,-3.321853637695312500e+00
2.953049160421143959e-01,1.492100059986114502e-01,4.635155200958251953e-01,2.782771587371826172e-01,3.100018501281738281e-01,6.590990424156188965e-01,-3.221221446990966797e+00
2.743145170275047562e-01,1.494115740060806274e-01,4.672320187091827393e-01,2.775324285030364990e-01,3.104172348976135254e-01,6.586366891860961914e-01,-3.260502338409423828e+00
3.270980248608394980e-01,1.488846689462661743e-01,4.570674300193786621e-01,2.794444561004638672e-01,3.093545734882354736e-01,6.598326563835144043e-01,-3.145807743072509766e+00
3.369992482627313102e-01,1.487811058759689331e-01,4.548674225807189941e-01,2.798219025135040283e-01,3.091485202312469482e-01,6.600708961486816406e-01,-3.118737220764160156e+00
2.365978071931265359e-01,1.497446894645690918e-01,4.728507697582244873e-01,2.763039767742156982e-01,3.111056089401245117e-01,6.578816175460815430e-01,-3.307722330093383789e+00
