dynamic,controllable,controllable,controllable,controllable,controllable,output
2.701687802069810962e-01,6.076938178623428888e-01,2.162802412202167179e-01,9.307693658912807866e-02,3.951358316974138418e-01,1.066177090665156868e-01,1.895320582260894005e-01
2.679837942123413086e-01,1.136268898844718933e-01,2.812465727329254150e-01,2.628876864910125732e-01,2.975664734840393066e-01,2.268265485763549805e-01,6.753107905387878418e-01
2.430061101913452148e-01,1.169633492827415466e-01,2.070560306310653687e-01,2.380658537149429321e-01,2.315762192010879517e-01,6.241490133106708527e-03,8.897529542446136475e-02
2.767248153686523438e-01,1.000000000000000000e+00,3.056144416332244873e-01,0.000000000000000000e+00,6.788771152496337891e-01,4.712035059928894043e-01,4.251801595091819763e-02
2.541583478450775146e-01,5.716482549905776978e-02,2.249915152788162231e-01,2.623288631439208984e-01,2.138122320175170898e-01,8.566936254501342773e-01,1.856065869331359863e+00
2.230791598558425903e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.190886572003364563e-01
2.228955626487731934e-01,0.000000000000000000e+00,3.451137244701385498e-01,3.326771855354309082e-01,2.747750282287597656e-01,9.559885859489440918e-01,1.424737691879272461e+00
1.800964623689651489e-01,0.000000000000000000e+00,1.000000000000000000e+00,2.323255985975265503e-01,0.000000000000000000e+00,9.112314581871032715e-01,2.804228663444519043e-01
1.924413740634918213e-01,0.000000000000000000e+00,1.166427657008171082e-01,0.000000000000000000e+00,2.186030894517898560e-02,8.695428371429443359e-01,2.075594961643218994e-01
2.115139216184616089e-01,3.741455078125000000e-02,1.059704795479774475e-01,2.817841470241546631e-01,2.607541680335998535e-01,8.963317871093750000e-01,1.641443967819213867e+00
1.791001409292221069e-01,9.102227091789245605e-01,1.000000000000000000e+00,0.000000000000000000e+00,2.255180627107620239e-01,7.709944844245910645e-01,9.620323032140731812e-02
1.567469090223312378e-01,1.000000000000000000e+00,2.628938257694244385e-01,2.528676092624664307e-01,1.000000000000000000e+00,8.618627190589904785e-01,1.241259463131427765e-02
1.361386328935623169e-01,1.966610997915267944e-01,2.278507053852081299e-01,2.844811081886291504e-01,1.668191552162170410e-01,7.806905508041381836e-01,1.872344017028808594e+00
1.033134236931800842e-01,1.000000000000000000e+00,2.288606464862823486e-01,2.681159675121307373e-01,1.303612291812896729e-01,8.597821593284606934e-01,9.825144708156585693e-02
1.382717341184616089e-01,1.016799136996269226e-01,2.498261779546737671e-01,2.754823565483093262e-01,0.000000000000000000e+00,7.601581215858459473e-01,5.843881964683532715e-01
1.311044096946716309e-01,1.465541720390319824e-01,2.244740873575210571e-01,3.182852566242218018e-01,2.072491347789764404e-01,7.740471363067626953e-01,2.210220575332641602e+00
1.166440024971961975e-01,1.735177636146545410e-01,1.000000000000000000e+00,4.401830434799194336e-01,2.282082587480545044e-01,7.373906373977661133e-01,1.116663336753845215e+00
1.465414315462112427e-01,1.254736036062240601e-01,1.288265436887741089e-01,3.579579591751098633e-01,2.165833562612533569e-01,7.271548509597778320e-01,2.189546823501586914e+00
1.168729066848754883e-01,1.622894704341888428e-01,2.176393866539001465e-01,3.279193937778472900e-01,2.353871911764144897e-01,7.454567551612854004e-01,2.446436882019042969e+00
1.664660871028900146e-01,1.886385977268218994e-01,2.865997254848480225e-01,2.853671014308929443e-01,2.669883370399475098e-01,7.183679938316345215e-01,2.896766185760498047e+00
1.977271437644958496e-01,1.884673535823822021e-01,3.515835404396057129e-01,2.290539145469665527e-01,3.117019832134246826e-01,6.889740228652954102e-01,3.084946632385253906e+00
1.553335785865783691e-01,1.186831966042518616e-01,3.825816214084625244e-01,1.000000000000000000e+00,3.130095005035400391e-01,6.696007251739501953e-01,3.261990472674369812e-02
1.838077753782272339e-01,9.905582666397094727e-02,3.606289923191070557e-01,2.418731302022933960e-01,3.020592927932739258e-01,6.668669581413269043e-01,3.138731718063354492e+00
1.359210908412933350e-01,6.432887911796569824e-02,3.498711585998535156e-01,2.688918113708496094e-01,3.352946639060974121e-01,6.813165545463562012e-01,3.016086578369140625e+00
1.471800357103347778e-01,7.247254997491836548e-02,2.869019806385040283e-01,2.020654380321502686e-01,2.958000004291534424e-01,6.672944426536560059e-01,2.794713497161865234e+00
1.806159913539886475e-01,1.523919403553009033e-01,4.356185495853424072e-01,2.691847980022430420e-01,3.073561489582061768e-01,6.559380888938903809e-01,3.297540426254272461e+00
2.009683996438980103e-01,1.553051769733428955e-01,5.195201635360717773e-01,2.610033750534057617e-01,3.003601729869842529e-01,6.573393940925598145e-01,3.292052268981933594e+00
1.563566476106643677e-01,1.734501272439956665e-01,1.000000000000000000e+00,2.631835639476776123e-01,3.176125884056091309e-01,6.224259138107299805e-01,1.462353348731994629e+00
1.785066723823547363e-01,1.614187210798263550e-01,4.655905961990356445e-01,2.985128164291381836e-01,2.948798835277557373e-01,6.517636775970458984e-01,3.282287836074829102e+00
2.036539316177368164e-01,1.561922430992126465e-01,4.670125544071197510e-01,2.745005190372467041e-01,3.022722899913787842e-01,6.579017043113708496e-01,3.316744804382324219e+00
1.579256653785705566e-01,1.511288583278656006e-01,4.745551943778991699e-01,2.683112919330596924e-01,2.942811548709869385e-01,6.781649589538574219e-01,3.270290851593017578e+00
1.114031895995140076e-01,2.053056657314300537e-01,4.713143706321716309e-01,2.604470252990722656e-01,2.943763136863708496e-01,6.305827498435974121e-01,3.148938417434692383e+00
1.530550271272659302e-01,8.592806756496429443e-02,5.022810697555541992e-01,2.855841219425201416e-01,3.111667037010192871e-01,6.487285494804382324e-01,3.235554218292236328e+00
1.525824218988418579e-01,1.897619366645812988e-01,4.950799047946929932e-01,2.967858314514160156e-01,3.303842842578887939e-01,6.747248768806457520e-01,3.234336137771606445e+00
1.939833760261535645e-01,1.476274579763412476e-01,4.695941209793090820e-01,2.829388976097106934e-01,3.074922859668731689e-01,6.676709651947021484e-01,3.315831661224365234e+00
