dynamic,controllable,controllable,controllable,controllable,controllable,output
5.593921436059010599e-01,7.793986277759359371e-01,7.607513476061934510e-01,7.418045089855520580e-01,8.238963858468325574e-01,5.302448755518724965e-01,5.180790168191292538e-02
5.748711824417114258e-01,7.301239371299743652e-01,7.288376688957214355e-01,9.712979793548583984e-01,6.556358933448791504e-01,6.427431702613830566e-01,8.833985775709152222e-03
5.713366270065307617e-01,9.711262583732604980e-02,1.251562614925205708e-03,6.995441392064094543e-03,6.996887177228927612e-02,2.929941713809967041e-01,1.012531965970993042e-01
5.998997092247009277e-01,2.996357977390289307e-01,3.018531203269958496e-02,1.140745729207992554e-02,3.906286656856536865e-01,2.165812104940414429e-01,1.302675008773803711e-01
6.179137229919433594e-01,1.000000000000000000e+00,6.621232628822326660e-01,1.065566949546337128e-02,1.000000000000000000e+00,0.000000000000000000e+00,5.044873803853988647e-02
6.677562594413757324e-01,1.000000000000000000e+00,1.630229949951171875e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.886384911835193634e-02
6.323056817054748535e-01,2.502088844776153564e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,8.543508010916411877e-04
6.628771424293518066e-01,0.000000000000000000e+00,9.550952911376953125e-01,6.465072929859161377e-02,3.483918905258178711e-01,3.394437134265899658e-01,2.197568118572235107e-01
6.241652369499206543e-01,0.000000000000000000e+00,1.842947602272033691e-01,8.394304662942886353e-02,6.603237986564636230e-01,3.720833957195281982e-01,7.005655020475387573e-02
6.024356484413146973e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,2.719631791114807129e-01,1.000000000000000000e+00,1.029464378952980042e-01
6.395978331565856934e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.692780494689941406e-01,9.573267698287963867e-01,3.301597014069557190e-02
6.475870013236999512e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.206734955310821533e-01,1.000000000000000000e+00,2.335308194160461426e-01
6.877567768096923828e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.022733330726623535e-01,1.000000000000000000e+00,2.164561003446578979e-01
7.259694337844848633e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.904163897037506104e-01,0.000000000000000000e+00,8.432469330728054047e-03
7.597785592079162598e-01,0.000000000000000000e+00,1.248129531741142273e-01,0.000000000000000000e+00,3.383364379405975342e-01,7.797363400459289551e-01,4.297227859497070312e-01
7.501255869865417480e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.002562880516052246e-01,8.925601094961166382e-02
7.429494261741638184e-01,2.299647182226181030e-01,1.990111917257308960e-01,2.466109842061996460e-01,3.608872592449188232e-01,9.934636354446411133e-01,5.099706649780273438e-01
7.140271663665771484e-01,9.920912981033325195e-02,2.594549059867858887e-01,6.174193024635314941e-01,0.000000000000000000e+00,1.000000000000000000e+00,4.367610812187194824e-02
7.106732726097106934e-01,1.933190524578094482e-01,2.644241452217102051e-01,1.477340757846832275e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.062150672078132629e-01
6.882445812225341797e-01,9.376864433288574219e-01,9.892820119857788086e-01,8.541941046714782715e-01,3.039416074752807617e-01,9.752916097640991211e-01,3.623888269066810608e-02
6.705788969993591309e-01,6.136276125907897949e-01,9.839787334203720093e-02,2.091906964778900146e-01,9.993712306022644043e-01,9.636085033416748047e-01,3.180590865667909384e-04
