evaluation,mae
2.000000000000000000e+00,3.129123774468898667e+00
1.000000000000000000e+01,2.144497838020324565e+00
2.000000000000000000e+01,2.056388874053955096e+00
3.000000000000000000e+01,1.662059454917907741e+00
4.000000000000000000e+01,1.283128924369812074e+00
5.000000000000000000e+01,2.034075069427490334e-01
6.000000000000000000e+01,2.607768440246582275e-01
7.000000000000000000e+01,1.879903316497802679e-01
8.000000000000000000e+01,1.136035346984863303e-01
9.000000000000000000e+01,5.091001510620116882e-02
1.000000000000000000e+02,4.542276382446289174e-02
