dynamic,controllable,controllable,controllable,controllable,controllable,output
6.841790730126997566e-01,6.115988916275706400e-01,6.811283187710328590e-01,1.717827072613331563e-01,8.882993830336149976e-01,8.263791429238547259e-01,1.553605672032529021e-02
6.636328101158142090e-01,9.319895505905151367e-01,6.651085615158081055e-02,8.206984996795654297e-01,3.939753398299217224e-02,9.497512364760041237e-04,5.192937850952148438e-01
6.504453420639038086e-01,9.412809610366821289e-01,1.617885567247867584e-02,8.648790121078491211e-01,2.483471296727657318e-02,0.000000000000000000e+00,4.525428712368011475e-01
6.645579934120178223e-01,8.089216947555541992e-01,7.332534790039062500e-01,2.354062348604202271e-01,2.323502600193023682e-01,1.352702546864748001e-02,3.137809038162231445e-01
6.418412923812866211e-01,1.000000000000000000e+00,5.850273966789245605e-01,6.620867252349853516e-01,0.000000000000000000e+00,1.443291753530502319e-01,8.675193786621093750e-01
6.441167593002319336e-01,1.000000000000000000e+00,1.000000000000000000e+00,6.342184543609619141e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.020938396453857422e+00
6.239888668060302734e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.806177457794547081e-04
6.436384916305541992e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.187674861284904182e-04
6.265581250190734863e-01,1.000000000000000000e+00,1.000000000000000000e+00,7.071778178215026855e-01,1.000000000000000000e+00,0.000000000000000000e+00,9.412459135055541992e-01
6.379056572914123535e-01,1.000000000000000000e+00,1.000000000000000000e+00,5.656507015228271484e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.027864217758178711e+00
6.319469213485717773e-01,1.000000000000000000e+00,1.000000000000000000e+00,5.864434838294982910e-01,0.000000000000000000e+00,1.000000000000000000e+00,2.400241978466510773e-02
6.715184450149536133e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,3.194044530391693115e-02,2.915178053081035614e-02
6.827078461647033691e-01,7.992513775825500488e-01,1.000000000000000000e+00,5.947201251983642578e-01,1.000000000000000000e+00,0.000000000000000000e+00,7.325325012207031250e-01
