dynamic,controllable,controllable,controllable,controllable,controllable,output
5.271059416985890422e-01,7.049391798039175150e-01,1.348940823758204566e-01,4.704899029496407703e-01,2.254115781600206647e-01,2.162075727037139350e-01,1.170195461057022435e+00
5.580189228057861328e-01,8.372867703437805176e-01,1.395099237561225891e-02,7.017708569765090942e-02,2.492629140615463257e-01,5.621330738067626953e-01,1.864621341228485107e-01
5.993076562881469727e-01,7.049378156661987305e-01,1.348940581083297729e-01,4.704869687557220459e-01,2.254073023796081543e-01,2.162076830863952637e-01,8.104044795036315918e-01
6.418884992599487305e-01,7.213567495346069336e-01,1.339399367570877075e-01,4.956460893154144287e-01,2.679432034492492676e-01,2.163058668375015259e-01,6.508465409278869629e-01
6.465467810630798340e-01,6.920109391212463379e-01,1.356897205114364624e-01,4.506970942020416260e-01,1.937681436538696289e-01,2.160406261682510376e-01,5.468784570693969727e-01
6.469490528106689453e-01,7.065494060516357422e-01,3.386925160884857178e-01,4.870939254760742188e-01,5.153633952140808105e-01,6.725014448165893555e-01,1.974408924579620361e-01
6.060926914215087891e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.684996113181114197e-02,2.075755894184112549e-01
5.674940347671508789e-01,8.443902730941772461e-01,1.452368199825286865e-01,6.812546253204345703e-01,5.764768719673156738e-01,2.410947531461715698e-01,9.673027992248535156e-01
5.253499150276184082e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.192957550287246704e-01,2.330883638933300972e-03
5.060720443725585938e-01,1.000000000000000000e+00,1.305233836174011230e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.461437225341796875e-01
4.867072701454162598e-01,7.294690012931823730e-01,1.221113875508308411e-01,4.951183199882507324e-01,2.315999120473861694e-01,2.238695472478866577e-01,1.416479110717773438e+00
4.692268967628479004e-01,7.542821168899536133e-01,2.576152421534061432e-02,4.644905030727386475e-01,0.000000000000000000e+00,2.407483905553817749e-01,1.276424288749694824e+00
4.290310740470886230e-01,7.440723776817321777e-01,1.620405316352844238e-01,5.391443371772766113e-01,3.552533686161041260e-01,2.261636555194854736e-01,1.663946866989135742e+00
4.467789828777313232e-01,0.000000000000000000e+00,2.368268221616744995e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.505004107952117920e-01,6.164973229169845581e-02
4.168105423450469971e-01,6.310221552848815918e-01,4.313825666904449463e-01,5.566598773002624512e-01,9.476454257965087891e-01,8.266995847225189209e-02,1.728353261947631836e+00
4.299410581588745117e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.743765234947204590e-01,0.000000000000000000e+00,4.718156531453132629e-02,1.462551020085811615e-02
4.106498658657073975e-01,7.035671472549438477e-01,3.675999045372009277e-01,5.819272994995117188e-01,8.256058096885681152e-01,1.026338264346122742e-01,2.192486763000488281e+00
4.472451508045196533e-01,7.393490672111511230e-01,9.286639094352722168e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.889786303043365479e-01
4.804846942424774170e-01,7.597295045852661133e-01,6.208100318908691406e-01,5.733230710029602051e-01,1.000000000000000000e+00,3.697374835610389709e-02,2.370014429092407227e+00
