dynamic,controllable,controllable,controllable,controllable,controllable,output
5.053035877370142259e-01,2.666655202159822213e-01,9.670346580668278680e-01,3.716942701915425529e-01,8.510612535383618171e-01,4.612089591555799117e-01,1.945858937470550457e-02
4.817542433738708496e-01,4.082542955875396729e-01,5.019777417182922363e-01,1.812573522329330444e-01,9.740422368049621582e-01,9.588558077812194824e-01,6.914302706718444824e-02
5.106301307678222656e-01,9.895432591438293457e-01,7.104205898940563202e-03,4.356066882610321045e-01,2.019638940691947937e-02,5.901338458061218262e-01,5.817809328436851501e-02
4.986442029476165771e-01,6.014593243598937988e-01,1.839767768979072571e-02,9.524733424186706543e-01,8.904453516006469727e-01,9.386119842529296875e-01,4.089668072992935777e-05
4.950625300407409668e-01,6.601791977882385254e-01,2.457379698753356934e-01,1.144077479839324951e-01,5.828425884246826172e-01,9.552320837974548340e-01,1.036485657095909119e-01
4.458340108394622803e-01,6.752887964248657227e-01,2.116945832967758179e-01,7.333945482969284058e-02,3.544264733791351318e-01,6.307410001754760742e-01,5.843142271041870117e-01
4.759607911109924316e-01,2.724385261535644531e-01,6.948197484016418457e-01,9.098303318023681641e-01,6.307771801948547363e-02,1.076299622654914856e-01,4.711841046810150146e-02
4.842226505279541016e-01,9.572838544845581055e-01,4.711098037660121918e-03,9.621018171310424805e-01,3.031344413757324219e-01,1.606537401676177979e-01,4.753063023090362549e-01
5.263171792030334473e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.312942369690921574e-18,4.759320989251136780e-03
5.260034799575805664e-01,5.783098936080932617e-01,9.760105609893798828e-01,2.441192716360092163e-01,9.952644705772399902e-01,1.010764017701148987e-01,3.494946360588073730e-01
5.454210042953491211e-01,7.409544587135314941e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,6.515772640705108643e-02
5.689395070075988770e-01,1.884687808342278004e-03,3.470467031002044678e-01,3.314512073993682861e-01,5.411017686128616333e-02,5.676537752151489258e-01,6.413873434066772461e-01
5.965472459793090820e-01,2.993749082088470459e-01,4.994831085205078125e-01,1.796604096889495850e-01,6.621654629707336426e-01,2.632348537445068359e-01,9.946580231189727783e-02
6.371731162071228027e-01,4.280999600887298584e-01,1.685484498739242554e-01,7.587383985519409180e-01,3.398017287254333496e-01,7.637789845466613770e-01,1.311004012823104858e-01
6.620103716850280762e-01,9.104022383689880371e-01,2.370638102293014526e-01,8.246573805809020996e-01,2.434709370136260986e-01,3.637052178382873535e-01,1.279212981462478638e-01
6.797726154327392578e-01,8.974342346191406250e-01,3.883849978446960449e-01,9.588056206703186035e-01,9.391269683837890625e-01,1.901258826255798340e-01,1.343954205513000488e-01
6.858336925506591797e-01,1.151087284088134766e-01,2.360901087522506714e-01,2.438323199748992920e-01,1.742243617773056030e-01,5.593739151954650879e-01,1.069190859794616699e+00
7.190567851066589355e-01,2.439623931422829628e-03,7.486430406570434570e-01,3.805200755596160889e-02,4.441720247268676758e-01,6.832249164581298828e-01,4.351681768894195557e-01
7.284816503524780273e-01,2.001983113586902618e-03,9.796670079231262207e-01,9.117289781570434570e-01,2.022741287946701050e-01,8.314322233200073242e-01,9.965745359659194946e-02
7.259368896484375000e-01,2.568150162696838379e-01,3.557782173156738281e-01,5.321965813636779785e-01,5.172015428543090820e-01,8.689867258071899414e-01,2.620429992675781250e-01
6.842967271804809570e-01,3.512888848781585693e-01,6.585163474082946777e-01,2.391280084848403931e-01,3.887485563755035400e-01,5.874771475791931152e-01,1.046765327453613281e+00
7.203932404518127441e-01,1.491737812757492065e-01,6.006350517272949219e-01,2.435175031423568726e-01,2.790821194648742676e-01,5.498547554016113281e-01,1.186415195465087891e+00
6.722229123115539551e-01,0.000000000000000000e+00,1.000000000000000000e+00,2.458210289478302002e-01,2.772671878337860107e-01,0.000000000000000000e+00,2.235578745603561401e-02
7.017490267753601074e-01,1.616106927394866943e-01,1.000000000000000000e+00,1.971787065267562866e-01,1.000000000000000000e+00,5.525828599929809570e-01,1.412661513313651085e-03
7.399299740791320801e-01,1.242025345563888550e-01,5.661364793777465820e-01,2.205088287591934204e-01,2.884589433670043945e-01,5.757798552513122559e-01,1.172242999076843262e+00
7.095763087272644043e-01,2.008850276470184326e-01,0.000000000000000000e+00,2.191095948219299316e-01,2.885701954364776611e-01,5.447683334350585938e-01,1.033417344093322754e+00
6.804328560829162598e-01,0.000000000000000000e+00,8.608588576316833496e-01,2.311584800481796265e-01,2.556659877300262451e-01,5.595787763595581055e-01,8.571888208389282227e-01
6.448325514793395996e-01,2.270421981811523438e-01,4.880830049514770508e-01,2.290354371070861816e-01,2.693689167499542236e-01,5.693670511245727539e-01,1.546114563941955566e+00
6.390305757522583008e-01,3.083254098892211914e-01,6.015455722808837891e-01,1.076590046286582947e-01,2.158803492784500122e-01,5.744462013244628906e-01,9.567305445671081543e-01
6.829585433006286621e-01,3.086369931697845459e-01,4.578942954540252686e-01,2.661015093326568604e-01,2.321271151304244995e-01,5.986233353614807129e-01,1.314970016479492188e+00
7.140321731567382812e-01,3.463780283927917480e-01,4.688595235347747803e-01,2.442052513360977173e-01,2.474648207426071167e-01,5.273621082305908203e-01,1.035568118095397949e+00
6.891369819641113281e-01,2.208230942487716675e-01,3.197910189628601074e-01,2.328552007675170898e-01,2.819114029407501221e-01,6.145491003990173340e-01,1.497765541076660156e+00
6.843678951263427734e-01,2.148954272270202637e-01,4.707170128822326660e-01,2.242320924997329712e-01,2.792280316352844238e-01,6.224110126495361328e-01,1.499532222747802734e+00
7.230448126792907715e-01,1.667855083942413330e-01,3.734858930110931396e-01,2.920379936695098877e-01,3.162052333354949951e-01,6.460596323013305664e-01,1.466442465782165527e+00
7.356688976287841797e-01,1.476296633481979370e-01,3.130137622356414795e-01,2.670446932315826416e-01,2.754757404327392578e-01,7.192492485046386719e-01,1.356421351432800293e+00
7.636654973030090332e-01,2.711461484432220459e-01,2.788237035274505615e-01,2.477384060621261597e-01,3.581375479698181152e-01,7.245354652404785156e-01,1.110171675682067871e+00
7.231923937797546387e-01,4.479681700468063354e-02,3.040284812450408936e-01,2.651261091232299805e-01,3.273311555385589600e-01,6.563954353332519531e-01,1.395080566406250000e+00
7.670068144798278809e-01,0.000000000000000000e+00,2.987734377384185791e-01,4.043569266796112061e-01,2.770797908306121826e-01,6.522939801216125488e-01,1.023620843887329102e+00
7.944095730781555176e-01,2.084472030401229858e-01,7.591513395309448242e-01,3.148537278175354004e-01,2.016004025936126709e-01,9.419219493865966797e-01,1.018004059791564941e+00
7.751007080078125000e-01,3.051789477467536926e-02,6.248412132263183594e-01,3.165046274662017822e-01,3.254538178443908691e-01,8.378841876983642578e-01,8.810083866119384766e-01
7.493433952331542969e-01,2.132678627967834473e-01,3.370108008384704590e-01,2.024514377117156982e-01,1.586743742227554321e-01,9.686189293861389160e-01,4.256015419960021973e-01
7.910705208778381348e-01,3.916991353034973145e-01,7.405883073806762695e-01,3.959933519363403320e-01,2.348089069128036499e-01,7.821253538131713867e-01,1.004645586013793945e+00
8.019047975540161133e-01,7.888765633106231689e-02,9.977753162384033203e-01,4.110091328620910645e-01,1.105886176228523254e-01,8.278773427009582520e-01,3.621920049190521240e-01
8.327969908714294434e-01,5.364404916763305664e-01,9.255951642990112305e-01,2.608792781829833984e-01,2.837837636470794678e-01,9.497930407524108887e-01,8.181528449058532715e-01
8.375304341316223145e-01,7.990396022796630859e-01,6.164939403533935547e-01,3.525680005550384521e-01,1.247439831495285034e-01,8.389418125152587891e-01,1.723578274250030518e-01
8.274371623992919922e-01,2.678965032100677490e-01,1.900422573089599609e-01,4.613193273544311523e-01,4.340350627899169922e-01,4.624798893928527832e-01,3.820000588893890381e-01
8.715444803237915039e-01,5.634388327598571777e-01,8.361019492149353027e-01,6.392835974693298340e-01,2.568446397781372070e-01,9.848940968513488770e-01,8.041631579399108887e-01
9.155682921409606934e-01,7.007640600204467773e-01,8.412052989006042480e-01,4.798586368560791016e-01,4.405901730060577393e-01,9.803684353828430176e-01,2.404973059892654419e-01
8.946126103401184082e-01,9.404016733169555664e-01,9.671070575714111328e-01,9.903457760810852051e-01,2.987951338291168213e-01,9.437633752822875977e-01,3.604877740144729614e-02
8.877301812171936035e-01,2.874843776226043701e-01,1.480155885219573975e-01,5.086312890052795410e-01,2.959638833999633789e-01,9.088752269744873047e-01,2.769843935966491699e-01
8.845015764236450195e-01,1.296343058347702026e-01,8.733420968055725098e-01,3.409916907548904419e-02,2.909246981143951416e-01,8.849989771842956543e-01,5.025731325149536133e-01
8.396263122558593750e-01,2.491463720798492432e-02,7.634175419807434082e-01,5.323958992958068848e-01,2.298199683427810669e-01,9.896582365036010742e-01,3.640790879726409912e-01
8.455559611320495605e-01,9.630143046379089355e-01,2.958553098142147064e-02,3.845931962132453918e-02,5.721601247787475586e-01,3.794499933719635010e-01,7.703159935772418976e-03
8.144451379776000977e-01,4.008875414729118347e-02,3.037499487400054932e-01,1.851543635129928589e-01,3.704129755496978760e-01,3.468856215476989746e-01,3.913415670394897461e-01
8.555685877799987793e-01,9.798771739006042480e-01,5.539737939834594727e-01,4.080276787281036377e-01,9.853150248527526855e-01,3.932300582528114319e-02,6.549204140901565552e-02
8.798636198043823242e-01,5.497843399643898010e-02,2.067243307828903198e-01,2.063729241490364075e-02,3.470213711261749268e-01,7.464706897735595703e-01,3.630814254283905029e-01
8.704803586006164551e-01,3.825829327106475830e-01,7.314805388450622559e-01,9.617965817451477051e-01,5.571315884590148926e-01,8.730407804250717163e-02,2.437523799017071724e-03
9.023529291152954102e-01,9.489367008209228516e-01,8.576726913452148438e-01,9.991877675056457520e-01,3.825306892395019531e-02,7.930534332990646362e-02,7.367684971541166306e-03
9.312322735786437988e-01,2.775917053222656250e-01,9.306927919387817383e-01,3.017969727516174316e-01,2.864893078804016113e-01,6.744372248649597168e-01,5.120798349380493164e-01
9.716167449951171875e-01,4.497124254703521729e-02,9.265868067741394043e-01,8.801367282867431641e-01,9.045298099517822266e-01,9.108337759971618652e-01,1.287807477638125420e-03
9.430332183837890625e-01,5.337150692939758301e-01,8.821094632148742676e-01,5.997719764709472656e-01,8.740667253732681274e-02,9.738497734069824219e-01,9.726877212524414062e-01
9.574248194694519043e-01,5.234311223030090332e-01,9.175829887390136719e-01,6.243160367012023926e-01,1.908296346664428711e-01,7.209076881408691406e-01,3.427687585353851318e-01
9.080606698989868164e-01,3.679894506931304932e-01,6.327353715896606445e-01,4.283006787300109863e-01,1.545714586973190308e-01,9.214470982551574707e-01,7.172769904136657715e-01
8.850557208061218262e-01,2.588784396648406982e-01,4.110791087150573730e-01,6.780027151107788086e-01,5.864322185516357422e-03,9.685868620872497559e-01,6.065749004483222961e-02
8.721187710762023926e-01,7.995067164301872253e-03,1.462950855493545532e-01,9.046675562858581543e-01,9.957696795463562012e-01,1.752340421080589294e-02,5.253027484286576509e-05
8.935499191284179688e-01,2.057629823684692383e-02,9.346001595258712769e-02,2.406057715415954590e-01,9.888212680816650391e-01,7.813774049282073975e-03,5.323161894921213388e-05
8.440558910369873047e-01,9.418634176254272461e-01,8.723425269126892090e-01,7.017892003059387207e-01,1.139217987656593323e-02,9.570512175559997559e-01,6.495176255702972412e-02
8.198323249816894531e-01,9.222182631492614746e-01,9.546625614166259766e-01,2.006348967552185059e-02,4.002745151519775391e-01,9.034205675125122070e-01,4.745787382125854492e-02
7.972754836082458496e-01,1.587279140949249268e-02,8.384593576192855835e-02,6.495150327682495117e-01,1.673245243728160858e-02,2.173986881971359253e-01,1.326329819858074188e-02
7.976977229118347168e-01,5.098768472671508789e-01,8.374243378639221191e-01,5.709227323532104492e-01,9.116218984127044678e-02,9.546030759811401367e-01,1.093024015426635742e+00
7.722039222717285156e-01,4.171315133571624756e-01,6.339461803436279297e-01,1.274903118610382080e-01,2.703194320201873779e-01,8.096604347229003906e-01,8.415368199348449707e-01
7.258363366127014160e-01,4.222507178783416748e-01,1.000000000000000000e+00,4.402804374694824219e-01,1.895443052053451538e-01,1.000000000000000000e+00,8.233219385147094727e-01
7.046194076538085938e-01,1.485392153263092041e-01,3.919600844383239746e-01,2.789399921894073486e-01,2.964286804199218750e-01,6.518363952636718750e-01,1.551676511764526367e+00
7.470461130142211914e-01,1.968791186809539795e-01,7.882888913154602051e-01,4.442517161369323730e-01,4.206828773021697998e-01,7.226725220680236816e-01,7.061840891838073730e-01
7.704026699066162109e-01,3.628487884998321533e-01,9.540525078773498535e-01,3.356521576642990112e-02,4.177447557449340820e-01,9.358747005462646484e-01,5.077662467956542969e-01
7.830657958984375000e-01,4.444112777709960938e-01,9.613181948661804199e-01,1.061758771538734436e-01,1.665901243686676025e-01,8.613890409469604492e-01,8.246556520462036133e-01
7.491568326950073242e-01,1.504684090614318848e-01,5.532125830650329590e-01,2.836070954799652100e-01,3.297932446002960205e-01,6.832795143127441406e-01,1.285577535629272461e+00
7.444319725036621094e-01,8.405741304159164429e-02,2.485392242670059204e-01,2.675410509109497070e-01,4.652287960052490234e-01,5.804547071456909180e-01,8.123435974121093750e-01
7.526679039001464844e-01,6.042528748512268066e-01,7.639768123626708984e-01,3.902303278446197510e-01,1.600821688771247864e-02,9.602270722389221191e-01,7.581801414489746094e-01
7.817668914794921875e-01,9.855621457099914551e-01,9.010109305381774902e-01,7.008700370788574219e-01,9.863115549087524414e-01,9.345345497131347656e-01,9.558570309309288859e-05
8.314958810806274414e-01,8.917897939682006836e-01,2.007575007155537605e-03,4.856538772583007812e-01,5.188452005386352539e-01,3.633768530562520027e-03,1.255384683609008789e-01
8.639351725578308105e-01,5.682833790779113770e-01,9.372712969779968262e-01,4.177747666835784912e-01,1.864204765297472477e-03,7.545330524444580078e-01,3.512296974658966064e-01
8.494048118591308594e-01,7.273370027542114258e-01,9.082554578781127930e-01,3.572828322649002075e-02,1.198942214250564575e-01,5.543171893805265427e-03,6.551132537424564362e-03
8.227119445800781250e-01,3.703797757625579834e-01,9.471213817596435547e-01,7.221047282218933105e-01,1.128770112991333008e-01,9.692198038101196289e-01,9.148307442665100098e-01
7.754338979721069336e-01,9.343104362487792969e-01,9.857842922210693359e-01,4.556320309638977051e-01,4.308987855911254883e-01,2.354741096496582031e-01,1.602176129817962646e-01
7.731008529663085938e-01,4.983999431133270264e-01,9.317566752433776855e-01,9.450581073760986328e-01,3.451206162571907043e-02,8.740164637565612793e-01,6.958838105201721191e-01
8.102581501007080078e-01,9.453758001327514648e-01,1.715979129076004028e-01,8.048737794160842896e-02,9.961996674537658691e-01,7.037176489830017090e-01,1.618069218238815665e-04
7.880658507347106934e-01,2.567602321505546570e-03,1.722586452960968018e-01,8.311094343662261963e-02,8.552423119544982910e-01,7.880837917327880859e-01,4.260829649865627289e-03
8.055249452590942383e-01,2.858461141586303711e-01,9.845792055130004883e-01,6.990232467651367188e-01,9.597178101539611816e-01,5.831310898065567017e-02,9.543850086629390717e-03
8.351882696151733398e-01,5.208500027656555176e-01,6.992919445037841797e-01,9.867319464683532715e-01,1.480851918458938599e-01,9.907777309417724609e-01,7.409068942070007324e-01
7.866647243499755859e-01,3.787209093570709229e-01,9.938331246376037598e-01,3.158276081085205078e-01,4.951423779129981995e-02,9.684191942214965820e-01,7.952394485473632812e-01
7.727686762809753418e-01,8.335803747177124023e-01,1.113038212060928345e-01,1.648023165762424469e-02,2.498950809240341187e-01,2.953867986798286438e-02,1.743178069591522217e-02
7.814139723777770996e-01,2.456332445144653320e-01,5.808862447738647461e-01,5.607628226280212402e-01,1.907046437263488770e-01,5.822350978851318359e-01,4.185426533222198486e-01
7.423178553581237793e-01,2.060841470956802368e-01,9.799211025238037109e-01,2.247708141803741455e-01,3.603715896606445312e-01,8.365419507026672363e-01,7.160446643829345703e-01
6.938212513923645020e-01,4.492763876914978027e-01,1.378884911537170410e-01,2.433133870363235474e-01,2.834703028202056885e-01,6.153100132942199707e-01,1.018489241600036621e+00
7.219330668449401855e-01,1.480170041322708130e-01,2.906165719032287598e-01,1.986561417579650879e-01,3.269085288047790527e-01,7.589072585105895996e-01,1.252650976181030273e+00
6.818656921386718750e-01,1.576469540596008301e-01,3.913205564022064209e-01,2.756601572036743164e-01,2.995829880237579346e-01,6.455812454223632812e-01,1.650948524475097656e+00
7.046303153038024902e-01,2.357826083898544312e-01,5.057948827743530273e-01,2.609812021255493164e-01,3.467564284801483154e-01,7.920098304748535156e-01,1.284761309623718262e+00
7.447161674499511719e-01,9.926952719688415527e-01,6.973200440406799316e-01,9.233534932136535645e-01,6.520419716835021973e-01,1.020415052771568298e-01,1.102288290858268738e-01
7.246230244636535645e-01,1.010263245552778244e-02,2.986496686935424805e-01,9.382383823394775391e-01,3.885791301727294922e-01,2.215220406651496887e-02,1.001678057946264744e-03
