dynamic,controllable,controllable,controllable,controllable,controllable,output
7.477299726822593806e-01,3.904832005500793457e-01,8.180577754974365234e-01,2.911282479763031006e-01,1.744980961084365845e-01,9.546802639961242676e-01,-1.385960459709167480e+00
7.876791798479523266e-01,3.954944610595703125e-01,8.209854960441589355e-01,2.920983135700225830e-01,1.624646782875061035e-01,9.639701843261718750e-01,-1.350200176239013672e+00
8.007708327520342007e-01,3.968389034271240234e-01,8.217516541481018066e-01,2.924410700798034668e-01,1.589472740888595581e-01,9.664932489395141602e-01,-1.339593410491943359e+00
7.787352056686632773e-01,3.945020437240600586e-01,8.204139471054077148e-01,2.918712496757507324e-01,1.649807393550872803e-01,9.621143341064453125e-01,-1.357745766639709473e+00
7.216517500594092915e-01,1.464364677667617798e-01,3.693876564502716064e-01,2.877988219261169434e-01,3.048210442066192627e-01,6.655186414718627930e-01,-1.482673287391662598e+00
9.461861675882961009e-01,4.061569273471832275e-01,8.268790245056152344e-01,2.977133095264434814e-01,1.301978826522827148e-01,9.844282865524291992e-01,-1.249456644058227539e+00
7.373971070018359164e-01,1.464574933052062988e-01,3.683188259601593018e-01,2.878684401512145996e-01,3.047781586647033691e-01,6.656032800674438477e-01,-1.414104700088500977e+00
6.775408839141414674e-01,1.464238166809082031e-01,3.734928667545318604e-01,2.875475585460662842e-01,3.049664199352264404e-01,6.652615070343017578e-01,-1.680520772933959961e+00
7.595413516197307979e-01,3.921323120594024658e-01,8.190326094627380371e-01,2.914041280746459961e-01,1.707168966531753540e-01,9.577155113220214844e-01,-1.374816775321960449e+00
8.349815615353894938e-01,3.998286724090576172e-01,8.234349489212036133e-01,2.934243977069854736e-01,1.505966037511825562e-01,9.721702337265014648e-01,-1.314129829406738281e+00
6.966603132143291965e-01,1.464198082685470581e-01,3.715015649795532227e-01,2.876673936843872070e-01,3.048973977565765381e-01,6.653771400451660156e-01,-1.593835353851318359e+00
9.850772208248601558e-01,4.075827300548553467e-01,8.276340365409851074e-01,2.997538149356842041e-01,1.249922066926956177e-01,9.872418642044067383e-01,-1.231936812400817871e+00
8.464005145136546115e-01,4.006883502006530762e-01,8.239119052886962891e-01,2.937810122966766357e-01,1.480564624071121216e-01,9.738152623176574707e-01,-1.306295514106750488e+00
8.734037591988667026e-01,4.024957716464996338e-01,8.249050974845886230e-01,2.946917414665222168e-01,1.424930840730667114e-01,9.772945642471313477e-01,-1.288963198661804199e+00
7.031024417231870327e-01,1.464235335588455200e-01,3.709052503108978271e-01,2.877043187618255615e-01,3.048769831657409668e-01,6.654149293899536133e-01,-1.564930200576782227e+00
8.879648038895173734e-01,4.033551216125488281e-01,8.253729939460754395e-01,2.952248156070709229e-01,1.397342830896377563e-01,9.789593219757080078e-01,-1.280264616012573242e+00
9.583193590078422641e-01,4.066351652145385742e-01,8.271329998970031738e-01,2.983127832412719727e-01,1.284824162721633911e-01,9.853678345680236816e-01,-1.243751645088195801e+00
9.197030810250995669e-01,4.049958884716033936e-01,8.262588381767272949e-01,2.965053319931030273e-01,1.342562139034271240e-01,9.821531176567077637e-01,-1.262729763984680176e+00
6.685001653275333133e-01,1.464262306690216064e-01,3.745552599430084229e-01,2.874761521816253662e-01,3.050028383731842041e-01,6.652095317840576172e-01,-1.721924543380737305e+00
9.970401021753827475e-01,4.079650938510894775e-01,8.278360366821289062e-01,3.004453182220458984e-01,1.235557273030281067e-01,9.879954457283020020e-01,-1.226973891258239746e+00
9.115000873534300219e-01,4.045998752117156982e-01,8.260456919670104980e-01,2.961581051349639893e-01,1.356048434972763062e-01,9.813801646232604980e-01,-1.267083883285522461e+00
9.295156502515491415e-01,4.054459035396575928e-01,8.264996409416198730e-01,2.969378829002380371e-01,1.327007263898849487e-01,9.830340147018432617e-01,-1.257675409317016602e+00
8.175830107513445411e-01,3.983918130397796631e-01,8.226314187049865723e-01,2.929100990295410156e-01,1.546987593173980713e-01,9.694343805313110352e-01,-1.326690673828125000e+00
6.469231339107294199e-01,1.464563310146331787e-01,3.774150311946868896e-01,2.873125076293945312e-01,3.050976693630218506e-01,6.650571227073669434e-01,-1.821606516838073730e+00
8.639901855683115306e-01,4.018990099430084229e-01,8.245785832405090332e-01,2.943627238273620605e-01,1.443645805120468140e-01,9.761426448822021484e-01,-1.294822335243225098e+00
