dynamic,controllable,controllable,controllable,controllable,controllable,output
1.237021859270642232e-01,1.504373997449874878e-01,4.820650219917297363e-01,2.739811837673187256e-01,3.124061226844787598e-01,6.565557122230529785e-01,-3.246965885162353516e+00
1.135012901738810011e-02,1.506174206733703613e-01,4.810045957565307617e-01,2.744579315185546875e-01,3.120872974395751953e-01,6.570928692817687988e-01,-2.890125513076782227e+00
1.811279799243638855e-01,1.501463353633880615e-01,4.787383675575256348e-01,2.748565971851348877e-01,3.119192421436309814e-01,6.570242643356323242e-01,-3.317165613174438477e+00
1.954624568112871622e-02,1.506208628416061401e-01,4.814163148403167725e-01,2.743262946605682373e-01,3.121671974658966064e-01,6.569890379905700684e-01,-2.924503326416015625e+00
1.527500396563185037e-01,1.503062993288040161e-01,4.807216823101043701e-01,2.743347883224487305e-01,3.122111856937408447e-01,6.567334532737731934e-01,-3.292720556259155273e+00
6.707133357274976115e-02,1.505924910306930542e-01,4.827623367309570312e-01,2.738538682460784912e-01,3.124591410160064697e-01,6.565839648246765137e-01,-3.100057601928710938e+00
9.920432634171065522e-02,1.505191922187805176e-01,4.826744198799133301e-01,2.738327980041503906e-01,3.124834895133972168e-01,6.565064787864685059e-01,-3.192460298538208008e+00
3.626073397272819299e-02,1.506215631961822510e-01,4.820910692214965820e-01,2.741021215915679932e-01,3.123030662536621094e-01,6.568071842193603516e-01,-2.991077899932861328e+00
4.366929923178355238e-02,1.506135910749435425e-01,4.823125600814819336e-01,2.740231752395629883e-01,3.123524188995361328e-01,6.567407250404357910e-01,-3.018974304199218750e+00
7.964147785078874719e-02,1.505690068006515503e-01,4.828241169452667236e-01,2.738169431686401367e-01,3.124856352806091309e-01,6.565333604812622070e-01,-3.138922691345214844e+00
4.394641008193591117e-03,1.506113260984420776e-01,4.806139171123504639e-01,2.745811939239501953e-01,3.120137155055999756e-01,6.571883559226989746e-01,-2.860115289688110352e+00
2.159802969207271772e-01,1.499067097902297974e-01,4.753596484661102295e-01,2.757072448730468750e-01,3.114409446716308594e-01,6.575226187705993652e-01,-3.319887399673461914e+00
1.185949777971051361e-01,1.504566222429275513e-01,4.822316169738769531e-01,2.739387750625610352e-01,3.124290406703948975e-01,6.565376520156860352e-01,-3.236784934997558594e+00
1.607052765635125224e-01,1.502672135829925537e-01,4.802311360836029053e-01,2.744623422622680664e-01,3.121397197246551514e-01,6.568018794059753418e-01,-3.301601171493530273e+00
2.031616558105952541e-01,1.500004678964614868e-01,4.767263829708099365e-01,2.753694653511047363e-01,3.116308152675628662e-01,6.573220491409301758e-01,-3.322341680526733398e+00
1.873778480458185569e-01,1.501071602106094360e-01,4.782103002071380615e-01,2.749926745891571045e-01,3.118429481983184814e-01,6.571024060249328613e-01,-3.319852352142333984e+00
1.048608847234716868e-01,1.505035310983657837e-01,4.825757443904876709e-01,2.738551795482635498e-01,3.124727010726928711e-01,6.565091013908386230e-01,-3.206307172775268555e+00
1.662155921780368584e-01,1.502349078655242920e-01,4.798645675182342529e-01,2.745616436004638672e-01,3.120842278003692627e-01,6.568572521209716797e-01,-3.306826353073120117e+00
5.962101630187218587e-02,1.506024450063705444e-01,4.826678037643432617e-01,2.738941907882690430e-01,3.124333024024963379e-01,6.566234230995178223e-01,-3.075443744659423828e+00
1.384984027979679899e-01,1.503780782222747803e-01,4.814650416374206543e-01,2.741379439830780029e-01,3.123207688331604004e-01,6.566303372383117676e-01,-3.272873163223266602e+00
1.280571703243924275e-01,1.504199057817459106e-01,4.819070398807525635e-01,2.740219831466674805e-01,3.123840093612670898e-01,6.565742492675781250e-01,-3.255147457122802734e+00
8.602622238359575180e-02,1.505548655986785889e-01,4.828083813190460205e-01,2.738122344017028809e-01,3.124907016754150391e-01,6.565177440643310547e-01,-3.157343626022338867e+00
1.983349395368648183e-01,1.500357687473297119e-01,4.772081971168518066e-01,2.752491235733032227e-01,3.116978704929351807e-01,6.572458744049072266e-01,-3.322230339050292969e+00
4.817866681477697005e-02,1.506153941154479980e-01,4.824379682540893555e-01,2.739805579185485840e-01,3.123789727687835693e-01,6.567031741142272949e-01,-3.035444736480712891e+00
2.274463784277876710e-01,1.498185992240905762e-01,4.740125238895416260e-01,2.760312855243682861e-01,3.112584650516510010e-01,6.577171683311462402e-01,-3.314355373382568359e+00
