dynamic,controllable,controllable,controllable,controllable,controllable,output
9.634451278950129094e-01,4.068269729614257812e-01,8.272358775138854980e-01,2.985762059688568115e-01,1.277825534343719482e-01,9.857479333877563477e-01,-1.241408467292785645e+00
8.857741244350454402e-01,4.032306373119354248e-01,8.253054022789001465e-01,2.951423823833465576e-01,1.401391774415969849e-01,9.787171483039855957e-01,-1.281545877456665039e+00
8.769219632920804974e-01,4.027101993560791016e-01,8.250221610069274902e-01,2.948172092437744141e-01,1.418115794658660889e-01,9.777091145515441895e-01,-1.286821603775024414e+00
9.134603401477227047e-01,4.046954214572906494e-01,8.260978460311889648e-01,2.962383031845092773e-01,1.352779567241668701e-01,9.815683364868164062e-01,-1.266032457351684570e+00
8.454545284751109335e-01,4.006193578243255615e-01,8.238738775253295898e-01,2.937497198581695557e-01,1.482600867748260498e-01,9.736840128898620605e-01,-1.306932687759399414e+00
9.052412782982677264e-01,4.042851924896240234e-01,8.258762955665588379e-01,2.959015071392059326e-01,1.366641521453857422e-01,9.807667136192321777e-01,-1.270487546920776367e+00
9.200859827389469281e-01,4.050136208534240723e-01,8.262676596641540527e-01,2.965229749679565430e-01,1.341937929391860962e-01,9.821886420249938965e-01,-1.262529373168945312e+00
9.299219032984713529e-01,4.054641425609588623e-01,8.265092372894287109e-01,2.969543337821960449e-01,1.326371282339096069e-01,9.830697774887084961e-01,-1.257469654083251953e+00
8.375362494722253803e-01,4.000265002250671387e-01,8.235449790954589844e-01,2.935035526752471924e-01,1.500183492898941040e-01,9.725479483604431152e-01,-1.312349677085876465e+00
8.020668715102681201e-01,3.969630599021911621e-01,8.218240737915039062e-01,2.924781739711761475e-01,1.586091518402099609e-01,9.667313694953918457e-01,-1.338570713996887207e+00
8.217354011488344767e-01,3.987498581409454346e-01,8.228322863578796387e-01,2.930296063423156738e-01,1.536931246519088745e-01,9.701142907142639160e-01,-1.323621869087219238e+00
9.401693329776371622e-01,4.059078693389892578e-01,8.267464041709899902e-01,2.974265217781066895e-01,1.310813128948211670e-01,9.839394092559814453e-01,-1.252370953559875488e+00
9.593782417872296353e-01,4.066748321056365967e-01,8.271543979644775391e-01,2.983660697937011719e-01,1.283364444971084595e-01,9.854471087455749512e-01,-1.243264317512512207e+00
8.270117819037725582e-01,3.991906642913818359e-01,8.230791091918945312e-01,2.931846082210540771e-01,1.524399816989898682e-01,9.709531068801879883e-01,-1.319787383079528809e+00
8.080861881989187534e-01,3.975352644920349121e-01,8.221483230590820312e-01,2.926430404186248779e-01,1.570627242326736450e-01,9.678117632865905762e-01,-1.333882927894592285e+00
8.572499248009737283e-01,4.014503657817840576e-01,8.243322372436523438e-01,2.941346168518066406e-01,1.457484215497970581e-01,9.752787947654724121e-01,-1.299136161804199219e+00
9.022252335099654186e-01,4.041296243667602539e-01,8.257921934127807617e-01,2.957795262336730957e-01,1.371852159500122070e-01,9.804633259773254395e-01,-1.272153496742248535e+00
9.909135760936225168e-01,4.077726602554321289e-01,8.277348279953002930e-01,3.000832498073577881e-01,1.242822781205177307e-01,9.876143932342529297e-01,-1.229491949081420898e+00
8.516928715424039176e-01,4.010654091835021973e-01,8.241203427314758301e-01,2.939512431621551514e-01,1.469177454710006714e-01,9.745410084724426270e-01,-1.302769303321838379e+00
8.649832312033256532e-01,4.019649028778076172e-01,8.246140480041503906e-01,2.943978905677795410e-01,1.441644728183746338e-01,9.762673974037170410e-01,-1.294195294380187988e+00
9.746116635268100570e-01,4.072284698486328125e-01,8.274434208869934082e-01,2.991717457771301270e-01,1.263155788183212280e-01,9.865342974662780762e-01,-1.236436843872070312e+00
9.964244809163353978e-01,4.079454839229583740e-01,8.278258442878723145e-01,3.004076778888702393e-01,1.236280873417854309e-01,9.879578351974487305e-01,-1.227224707603454590e+00
9.775749699776107304e-01,4.073320627212524414e-01,8.275021910667419434e-01,2.993291914463043213e-01,1.259313374757766724e-01,9.867410659790039062e-01,-1.235147356986999512e+00
8.923064617182854263e-01,4.035969972610473633e-01,8.255045413970947266e-01,2.953887283802032471e-01,1.389429718255996704e-01,9.794291853904724121e-01,-1.277753472328186035e+00
9.445592697426313800e-01,4.060904085636138916e-01,8.268436789512634277e-01,2.976366281509399414e-01,1.304339766502380371e-01,9.842980504035949707e-01,-1.250238895416259766e+00
