evaluation,mae
2.000000000000000000e+00,1.973085274696350089e+00
1.000000000000000000e+01,1.850099720954895055e+00
2.000000000000000000e+01,5.540600347518921387e-01
3.000000000000000000e+01,5.094035577774047585e-01
4.000000000000000000e+01,5.532189893722534446e-01
5.000000000000000000e+01,6.239668107032776412e-01
6.000000000000000000e+01,4.812180018424987993e-01
7.000000000000000000e+01,4.844842672348022572e-01
8.000000000000000000e+01,2.555026149749755615e-01
9.000000000000000000e+01,2.851796770095825218e-01
1.000000000000000000e+02,2.792647528648376509e-01
